data,method1,method2,clustering,criteria,rank,value,methods
TCGA,Isomap,Spectral (RBF),K-Means,V Measure,5,0.4245901350371948,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),K-Means,V Measure,10,0.3496233601743058,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),HC,ARI,2,0.2927807564791921,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),HC,ARI,5,0.3051108903147373,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),HC,ARI,10,0.21373697254123908,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),HC,MI,2,0.3703392328867715,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),HC,MI,5,0.41391428872011693,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),HC,MI,10,0.3357667940873497,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),HC,Fowlkes Mallows,2,0.4691945257580915,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),HC,Fowlkes Mallows,5,0.4791475663597038,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),HC,Fowlkes Mallows,10,0.4685264863339036,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),HC,V Measure,2,0.381791186817204,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),HC,V Measure,5,0.4245901350371948,Isomap:Spectral (RBF)
TCGA,Isomap,Spectral (RBF),HC,V Measure,10,0.3496233601743058,Isomap:Spectral (RBF)
TCGA,Isomap,MDS,K-Means,ARI,2,0.23270631198499006,Isomap:MDS
TCGA,Isomap,MDS,K-Means,ARI,5,0.26160606996263475,Isomap:MDS
TCGA,Isomap,MDS,K-Means,ARI,10,0.2847609154782609,Isomap:MDS
TCGA,Isomap,MDS,K-Means,MI,2,0.3285671997690314,Isomap:MDS
TCGA,Isomap,MDS,K-Means,MI,5,0.3509974510427025,Isomap:MDS
TCGA,Isomap,MDS,K-Means,MI,10,0.3650752954800837,Isomap:MDS
TCGA,Isomap,MDS,K-Means,Fowlkes Mallows,2,0.411693777360904,Isomap:MDS
TCGA,Isomap,MDS,K-Means,Fowlkes Mallows,5,0.43273571558583,Isomap:MDS
TCGA,Isomap,MDS,K-Means,Fowlkes Mallows,10,0.4522562852703091,Isomap:MDS
TCGA,Isomap,MDS,K-Means,V Measure,2,0.3402981402049638,Isomap:MDS
TCGA,Isomap,MDS,K-Means,V Measure,5,0.36228680559033977,Isomap:MDS
TCGA,Isomap,MDS,K-Means,V Measure,10,0.3762074180553665,Isomap:MDS
TCGA,Isomap,MDS,HC,ARI,2,0.23270631198499006,Isomap:MDS
TCGA,Isomap,MDS,HC,ARI,5,0.26160606996263475,Isomap:MDS
TCGA,Isomap,MDS,HC,ARI,10,0.2847609154782609,Isomap:MDS
TCGA,Isomap,MDS,HC,MI,2,0.3285671997690314,Isomap:MDS
TCGA,Isomap,MDS,HC,MI,5,0.3509974510427025,Isomap:MDS
TCGA,Isomap,MDS,HC,MI,10,0.3650752954800837,Isomap:MDS
TCGA,Isomap,MDS,HC,Fowlkes Mallows,2,0.411693777360904,Isomap:MDS
TCGA,Isomap,MDS,HC,Fowlkes Mallows,5,0.43273571558583,Isomap:MDS
TCGA,Isomap,MDS,HC,Fowlkes Mallows,10,0.4522562852703091,Isomap:MDS
TCGA,Isomap,MDS,HC,V Measure,2,0.3402981402049638,Isomap:MDS
TCGA,Isomap,MDS,HC,V Measure,5,0.36228680559033977,Isomap:MDS
TCGA,Isomap,MDS,HC,V Measure,10,0.3762074180553665,Isomap:MDS
TCGA,MDS,MDS,K-Means,ARI,2,1.0,MDS:MDS
TCGA,MDS,MDS,K-Means,ARI,5,1.0,MDS:MDS
TCGA,MDS,MDS,K-Means,ARI,10,1.0,MDS:MDS
TCGA,MDS,MDS,K-Means,MI,2,1.0,MDS:MDS
TCGA,MDS,MDS,K-Means,MI,5,1.0,MDS:MDS
TCGA,MDS,MDS,K-Means,MI,10,1.0,MDS:MDS
TCGA,MDS,MDS,K-Means,Fowlkes Mallows,2,1.0,MDS:MDS
TCGA,MDS,MDS,K-Means,Fowlkes Mallows,5,1.0,MDS:MDS
TCGA,MDS,MDS,K-Means,Fowlkes Mallows,10,1.0,MDS:MDS
TCGA,MDS,MDS,K-Means,V Measure,2,1.0,MDS:MDS
TCGA,MDS,MDS,K-Means,V Measure,5,1.0,MDS:MDS
TCGA,MDS,MDS,K-Means,V Measure,10,1.0,MDS:MDS
TCGA,MDS,MDS,HC,ARI,2,1.0,MDS:MDS
TCGA,MDS,MDS,HC,ARI,5,1.0,MDS:MDS
TCGA,MDS,MDS,HC,ARI,10,1.0,MDS:MDS
TCGA,MDS,MDS,HC,MI,2,1.0,MDS:MDS
TCGA,MDS,MDS,HC,MI,5,1.0,MDS:MDS
TCGA,MDS,MDS,HC,MI,10,1.0,MDS:MDS
TCGA,MDS,MDS,HC,Fowlkes Mallows,2,1.0,MDS:MDS
TCGA,MDS,MDS,HC,Fowlkes Mallows,5,1.0,MDS:MDS
TCGA,MDS,MDS,HC,Fowlkes Mallows,10,1.0,MDS:MDS
TCGA,MDS,MDS,HC,V Measure,2,1.0,MDS:MDS
TCGA,MDS,MDS,HC,V Measure,5,1.0,MDS:MDS
TCGA,MDS,MDS,HC,V Measure,10,1.0,MDS:MDS
TCGA,MDS,NMDS,K-Means,ARI,2,0.0003258444582425939,MDS:NMDS
TCGA,MDS,NMDS,K-Means,ARI,5,0.0009789113457890786,MDS:NMDS
TCGA,MDS,NMDS,K-Means,ARI,10,0.0,MDS:NMDS
TCGA,MDS,NMDS,K-Means,MI,2,0.0011387006815610247,MDS:NMDS
TCGA,MDS,NMDS,K-Means,MI,5,0.0004893090220331596,MDS:NMDS
TCGA,MDS,NMDS,K-Means,MI,10,3.135280871160639e-05,MDS:NMDS
TCGA,MDS,NMDS,K-Means,Fowlkes Mallows,2,0.2155622781591786,MDS:NMDS
TCGA,MDS,NMDS,K-Means,Fowlkes Mallows,5,0.21823047747987268,MDS:NMDS
TCGA,MDS,NMDS,K-Means,Fowlkes Mallows,10,0.22259361782503226,MDS:NMDS
TCGA,MDS,NMDS,K-Means,V Measure,2,0.017997488649402104,MDS:NMDS
TCGA,MDS,NMDS,K-Means,V Measure,5,0.01743885772790407,MDS:NMDS
TCGA,MDS,NMDS,K-Means,V Measure,10,0.017173778908657428,MDS:NMDS
TCGA,MDS,NMDS,HC,ARI,2,0.0003258444582425939,MDS:NMDS
TCGA,MDS,NMDS,HC,ARI,5,0.0009789113457890786,MDS:NMDS
TCGA,MDS,NMDS,HC,ARI,10,0.0,MDS:NMDS
TCGA,MDS,NMDS,HC,MI,2,0.0011387006815610247,MDS:NMDS
TCGA,MDS,NMDS,HC,MI,5,0.0004893090220331596,MDS:NMDS
TCGA,MDS,NMDS,HC,MI,10,3.135280871160639e-05,MDS:NMDS
TCGA,MDS,NMDS,HC,Fowlkes Mallows,2,0.2155622781591786,MDS:NMDS
TCGA,MDS,NMDS,HC,Fowlkes Mallows,5,0.21823047747987268,MDS:NMDS
TCGA,MDS,NMDS,HC,Fowlkes Mallows,10,0.22259361782503226,MDS:NMDS
TCGA,MDS,NMDS,HC,V Measure,2,0.017997488649402104,MDS:NMDS
TCGA,MDS,NMDS,HC,V Measure,5,0.01743885772790407,MDS:NMDS
TCGA,MDS,NMDS,HC,V Measure,10,0.017173778908657428,MDS:NMDS
TCGA,MDS,Random Projection,K-Means,ARI,2,0.04776096326173737,MDS:Random Projection
TCGA,MDS,Random Projection,K-Means,ARI,5,0.07131185802094771,MDS:Random Projection
TCGA,MDS,Random Projection,K-Means,ARI,10,0.124514904168063,MDS:Random Projection
TCGA,MDS,Random Projection,K-Means,MI,2,0.06625006736915756,MDS:Random Projection
TCGA,MDS,Random Projection,K-Means,MI,5,0.09448461907020267,MDS:Random Projection
TCGA,MDS,Random Projection,K-Means,MI,10,0.16668234517236538,MDS:Random Projection
TCGA,MDS,Random Projection,K-Means,Fowlkes Mallows,2,0.2600400181758367,MDS:Random Projection
TCGA,MDS,Random Projection,K-Means,Fowlkes Mallows,5,0.2806637660290282,MDS:Random Projection
TCGA,MDS,Random Projection,K-Means,Fowlkes Mallows,10,0.3289924191461803,MDS:Random Projection
TCGA,MDS,Random Projection,K-Means,V Measure,2,0.0822793463353963,MDS:Random Projection
TCGA,MDS,Random Projection,K-Means,V Measure,5,0.11012087221206522,MDS:Random Projection
TCGA,MDS,Random Projection,K-Means,V Measure,10,0.18130248037072494,MDS:Random Projection
TCGA,MDS,Random Projection,HC,ARI,2,0.04776096326173737,MDS:Random Projection
TCGA,MDS,Random Projection,HC,ARI,5,0.07131185802094771,MDS:Random Projection
TCGA,MDS,Random Projection,HC,ARI,10,0.124514904168063,MDS:Random Projection
TCGA,MDS,Random Projection,HC,MI,2,0.06625006736915756,MDS:Random Projection
TCGA,MDS,Random Projection,HC,MI,5,0.09448461907020267,MDS:Random Projection
TCGA,MDS,Random Projection,HC,MI,10,0.16668234517236538,MDS:Random Projection
TCGA,MDS,Random Projection,HC,Fowlkes Mallows,2,0.2600400181758367,MDS:Random Projection
TCGA,MDS,Random Projection,HC,Fowlkes Mallows,5,0.2806637660290282,MDS:Random Projection
TCGA,MDS,Random Projection,HC,Fowlkes Mallows,10,0.3289924191461803,MDS:Random Projection
TCGA,MDS,Random Projection,HC,V Measure,2,0.0822793463353963,MDS:Random Projection
TCGA,MDS,Random Projection,HC,V Measure,5,0.11012087221206522,MDS:Random Projection
TCGA,MDS,Random Projection,HC,V Measure,10,0.18130248037072494,MDS:Random Projection
TCGA,MDS,Spectral (NN),K-Means,ARI,2,0.2821056263959765,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),K-Means,ARI,5,0.2834012007107644,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),K-Means,ARI,10,0.2319850871766881,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),K-Means,MI,2,0.3853618282252218,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),K-Means,MI,5,0.3849517681268255,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),K-Means,MI,10,0.3564519363341108,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),K-Means,Fowlkes Mallows,2,0.4462636774422507,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),K-Means,Fowlkes Mallows,5,0.4523729191910587,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),K-Means,Fowlkes Mallows,10,0.4593581817226843,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),K-Means,V Measure,2,0.39602869881566377,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),K-Means,V Measure,5,0.3957444612237841,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),K-Means,V Measure,10,0.36906886735410943,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),HC,ARI,2,0.2821056263959765,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),HC,ARI,5,0.2834012007107644,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),HC,ARI,10,0.2319850871766881,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),HC,MI,2,0.3853618282252218,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),HC,MI,5,0.3849517681268255,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),HC,MI,10,0.3564519363341108,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),HC,Fowlkes Mallows,2,0.4462636774422507,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),HC,Fowlkes Mallows,5,0.4523729191910587,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),HC,Fowlkes Mallows,10,0.4593581817226843,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),HC,V Measure,2,0.39602869881566377,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),HC,V Measure,5,0.3957444612237841,MDS:Spectral (NN)
TCGA,MDS,Spectral (NN),HC,V Measure,10,0.36906886735410943,MDS:Spectral (NN)
TCGA,MDS,Spectral (RBF),K-Means,ARI,2,0.28657340975073226,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),K-Means,ARI,5,0.2928595988577609,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),K-Means,ARI,10,0.21413722258030465,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),K-Means,MI,2,0.3924129110584766,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),K-Means,MI,5,0.39111840612610943,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),K-Means,MI,10,0.3482379911729552,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),K-Means,Fowlkes Mallows,2,0.4536517025981853,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),K-Means,Fowlkes Mallows,5,0.4618766755159756,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),K-Means,Fowlkes Mallows,10,0.4646102896496471,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),K-Means,V Measure,2,0.4030893856335305,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),K-Means,V Measure,5,0.40196740840575823,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),K-Means,V Measure,10,0.3616595611645847,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),HC,ARI,2,0.28657340975073226,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),HC,ARI,5,0.2928595988577609,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),HC,ARI,10,0.21413722258030465,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),HC,MI,2,0.3924129110584766,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),HC,MI,5,0.39111840612610943,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),HC,MI,10,0.3482379911729552,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),HC,Fowlkes Mallows,2,0.4536517025981853,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),HC,Fowlkes Mallows,5,0.4618766755159756,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),HC,Fowlkes Mallows,10,0.4646102896496471,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),HC,V Measure,2,0.4030893856335305,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),HC,V Measure,5,0.40196740840575823,MDS:Spectral (RBF)
TCGA,MDS,Spectral (RBF),HC,V Measure,10,0.3616595611645847,MDS:Spectral (RBF)
TCGA,MDS,t-SNE,K-Means,ARI,2,0.25031001640681244,MDS:t-SNE
TCGA,MDS,t-SNE,K-Means,MI,2,0.33254852451942946,MDS:t-SNE
TCGA,MDS,t-SNE,K-Means,Fowlkes Mallows,2,0.4122747046786297,MDS:t-SNE
TCGA,MDS,t-SNE,K-Means,V Measure,2,0.3438307043045056,MDS:t-SNE
TCGA,MDS,t-SNE,HC,ARI,2,0.25031001640681244,MDS:t-SNE
TCGA,MDS,t-SNE,HC,MI,2,0.33254852451942946,MDS:t-SNE
TCGA,MDS,t-SNE,HC,Fowlkes Mallows,2,0.4122747046786297,MDS:t-SNE
TCGA,MDS,t-SNE,HC,V Measure,2,0.3438307043045056,MDS:t-SNE
TCGA,MDS,UMAP,K-Means,ARI,2,0.231712667883008,MDS:UMAP
TCGA,MDS,UMAP,K-Means,ARI,5,0.2576226831308513,MDS:UMAP
TCGA,MDS,UMAP,K-Means,ARI,10,0.2991377862391372,MDS:UMAP
TCGA,MDS,UMAP,K-Means,MI,2,0.3129504669872873,MDS:UMAP
TCGA,MDS,UMAP,K-Means,MI,5,0.3375479494606361,MDS:UMAP
TCGA,MDS,UMAP,K-Means,MI,10,0.3654415234547702,MDS:UMAP
TCGA,MDS,UMAP,K-Means,Fowlkes Mallows,2,0.40720947454046397,MDS:UMAP
TCGA,MDS,UMAP,K-Means,Fowlkes Mallows,5,0.4440239933492156,MDS:UMAP
TCGA,MDS,UMAP,K-Means,Fowlkes Mallows,10,0.4842283821328786,MDS:UMAP
TCGA,MDS,UMAP,K-Means,V Measure,2,0.3249023725101857,MDS:UMAP
TCGA,MDS,UMAP,K-Means,V Measure,5,0.3493813102786637,MDS:UMAP
TCGA,MDS,UMAP,K-Means,V Measure,10,0.37676964954729336,MDS:UMAP
TCGA,MDS,UMAP,HC,ARI,2,0.231712667883008,MDS:UMAP
TCGA,MDS,UMAP,HC,ARI,5,0.2576226831308513,MDS:UMAP
TCGA,MDS,UMAP,HC,ARI,10,0.2991377862391372,MDS:UMAP
TCGA,MDS,UMAP,HC,MI,2,0.3129504669872873,MDS:UMAP
TCGA,MDS,UMAP,HC,MI,5,0.3375479494606361,MDS:UMAP
TCGA,MDS,UMAP,HC,MI,10,0.3654415234547702,MDS:UMAP
TCGA,MDS,UMAP,HC,Fowlkes Mallows,2,0.40720947454046397,MDS:UMAP
TCGA,MDS,UMAP,HC,Fowlkes Mallows,5,0.4440239933492156,MDS:UMAP
TCGA,MDS,UMAP,HC,Fowlkes Mallows,10,0.4842283821328786,MDS:UMAP
TCGA,MDS,UMAP,HC,V Measure,2,0.3249023725101857,MDS:UMAP
TCGA,MDS,UMAP,HC,V Measure,5,0.3493813102786637,MDS:UMAP
TCGA,MDS,UMAP,HC,V Measure,10,0.37676964954729336,MDS:UMAP
TCGA,Isomap,NMDS,K-Means,ARI,2,0.000927663115302159,Isomap:NMDS
TCGA,Isomap,NMDS,K-Means,ARI,5,0.0004060070356479082,Isomap:NMDS
TCGA,Isomap,NMDS,K-Means,ARI,10,0.0,Isomap:NMDS
TCGA,Isomap,NMDS,K-Means,MI,2,0.0014876331577025794,Isomap:NMDS
TCGA,Isomap,NMDS,K-Means,MI,5,0.000588947903071632,Isomap:NMDS
TCGA,Isomap,NMDS,K-Means,MI,10,0.0,Isomap:NMDS
TCGA,Isomap,NMDS,K-Means,Fowlkes Mallows,2,0.2307731218744153,Isomap:NMDS
TCGA,Isomap,NMDS,K-Means,Fowlkes Mallows,5,0.2289336569075361,Isomap:NMDS
TCGA,Isomap,NMDS,K-Means,Fowlkes Mallows,10,0.2282337038746978,Isomap:NMDS
TCGA,Isomap,NMDS,K-Means,V Measure,2,0.01888200448693796,Isomap:NMDS
TCGA,Isomap,NMDS,K-Means,V Measure,5,0.017898508717364175,Isomap:NMDS
TCGA,Isomap,NMDS,K-Means,V Measure,10,0.016920428392838523,Isomap:NMDS
TCGA,Isomap,NMDS,HC,ARI,2,0.000927663115302159,Isomap:NMDS
TCGA,Isomap,NMDS,HC,ARI,5,0.0004060070356479082,Isomap:NMDS
TCGA,Isomap,NMDS,HC,ARI,10,0.0,Isomap:NMDS
TCGA,Isomap,NMDS,HC,MI,2,0.0014876331577025794,Isomap:NMDS
TCGA,Isomap,NMDS,HC,MI,5,0.000588947903071632,Isomap:NMDS
TCGA,Isomap,NMDS,HC,MI,10,0.0,Isomap:NMDS
TCGA,Isomap,NMDS,HC,Fowlkes Mallows,2,0.2307731218744153,Isomap:NMDS
TCGA,Isomap,NMDS,HC,Fowlkes Mallows,5,0.2289336569075361,Isomap:NMDS
TCGA,Isomap,NMDS,HC,Fowlkes Mallows,10,0.2282337038746978,Isomap:NMDS
TCGA,Isomap,NMDS,HC,V Measure,2,0.01888200448693796,Isomap:NMDS
TCGA,Isomap,NMDS,HC,V Measure,5,0.017898508717364175,Isomap:NMDS
TCGA,Isomap,NMDS,HC,V Measure,10,0.016920428392838523,Isomap:NMDS
TCGA,NMDS,NMDS,K-Means,ARI,2,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,K-Means,ARI,5,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,K-Means,ARI,10,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,K-Means,MI,2,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,K-Means,MI,5,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,K-Means,MI,10,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,K-Means,Fowlkes Mallows,2,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,K-Means,Fowlkes Mallows,5,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,K-Means,Fowlkes Mallows,10,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,K-Means,V Measure,2,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,K-Means,V Measure,5,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,K-Means,V Measure,10,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,HC,ARI,2,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,HC,ARI,5,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,HC,ARI,10,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,HC,MI,2,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,HC,MI,5,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,HC,MI,10,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,HC,Fowlkes Mallows,2,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,HC,Fowlkes Mallows,5,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,HC,Fowlkes Mallows,10,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,HC,V Measure,2,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,HC,V Measure,5,1.0,NMDS:NMDS
TCGA,NMDS,NMDS,HC,V Measure,10,1.0,NMDS:NMDS
TCGA,NMDS,Random Projection,K-Means,ARI,2,0.0,NMDS:Random Projection
TCGA,NMDS,Random Projection,K-Means,ARI,5,0.00012009979165424612,NMDS:Random Projection
TCGA,NMDS,Random Projection,K-Means,ARI,10,0.00027471880052269617,NMDS:Random Projection
TCGA,NMDS,Random Projection,K-Means,MI,2,0.0,NMDS:Random Projection
TCGA,NMDS,Random Projection,K-Means,MI,5,3.419401576196391e-05,NMDS:Random Projection
TCGA,NMDS,Random Projection,K-Means,MI,10,0.0005468250002871669,NMDS:Random Projection
TCGA,NMDS,Random Projection,K-Means,Fowlkes Mallows,2,0.22027268116141832,NMDS:Random Projection
TCGA,NMDS,Random Projection,K-Means,Fowlkes Mallows,5,0.22346038232615006,NMDS:Random Projection
TCGA,NMDS,Random Projection,K-Means,Fowlkes Mallows,10,0.2291876640556082,NMDS:Random Projection
TCGA,NMDS,Random Projection,K-Means,V Measure,2,0.016705537779561738,NMDS:Random Projection
TCGA,NMDS,Random Projection,K-Means,V Measure,5,0.017229291832193384,NMDS:Random Projection
TCGA,NMDS,Random Projection,K-Means,V Measure,10,0.017901364466248314,NMDS:Random Projection
TCGA,NMDS,Random Projection,HC,ARI,2,0.0,NMDS:Random Projection
TCGA,NMDS,Random Projection,HC,ARI,5,0.00012009979165424612,NMDS:Random Projection
TCGA,NMDS,Random Projection,HC,ARI,10,0.00027471880052269617,NMDS:Random Projection
TCGA,NMDS,Random Projection,HC,MI,2,0.0,NMDS:Random Projection
TCGA,NMDS,Random Projection,HC,MI,5,3.419401576196391e-05,NMDS:Random Projection
TCGA,NMDS,Random Projection,HC,MI,10,0.0005468250002871669,NMDS:Random Projection
TCGA,NMDS,Random Projection,HC,Fowlkes Mallows,2,0.22027268116141832,NMDS:Random Projection
TCGA,NMDS,Random Projection,HC,Fowlkes Mallows,5,0.22346038232615006,NMDS:Random Projection
TCGA,NMDS,Random Projection,HC,Fowlkes Mallows,10,0.2291876640556082,NMDS:Random Projection
TCGA,NMDS,Random Projection,HC,V Measure,2,0.016705537779561738,NMDS:Random Projection
TCGA,NMDS,Random Projection,HC,V Measure,5,0.017229291832193384,NMDS:Random Projection
TCGA,NMDS,Random Projection,HC,V Measure,10,0.017901364466248314,NMDS:Random Projection
TCGA,NMDS,Spectral (NN),K-Means,ARI,2,0.0,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),K-Means,ARI,5,0.0,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),K-Means,ARI,10,0.0,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),K-Means,MI,2,0.000507534880537366,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),K-Means,MI,5,0.0011932291642361007,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),K-Means,MI,10,0.0,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),K-Means,Fowlkes Mallows,2,0.22519620102779755,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),K-Means,Fowlkes Mallows,5,0.23174008951922045,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),K-Means,Fowlkes Mallows,10,0.28075250411742675,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),K-Means,V Measure,2,0.017798195145412418,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),K-Means,V Measure,5,0.01864234718647863,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),K-Means,V Measure,10,0.01911699614768951,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),HC,ARI,2,0.0,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),HC,ARI,5,0.0,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),HC,ARI,10,0.0,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),HC,MI,2,0.000507534880537366,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),HC,MI,5,0.0011932291642361007,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),HC,MI,10,0.0,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),HC,Fowlkes Mallows,2,0.22519620102779755,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),HC,Fowlkes Mallows,5,0.23174008951922045,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),HC,Fowlkes Mallows,10,0.28075250411742675,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),HC,V Measure,2,0.017798195145412418,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),HC,V Measure,5,0.01864234718647863,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (NN),HC,V Measure,10,0.01911699614768951,NMDS:Spectral (NN)
TCGA,NMDS,Spectral (RBF),K-Means,ARI,2,0.00031703063600685573,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),K-Means,ARI,5,0.0008270388732836088,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),K-Means,ARI,10,0.0,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),K-Means,MI,2,0.0007870189994334706,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),K-Means,MI,5,0.0021149759554784727,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),K-Means,MI,10,0.0002392599827418888,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),K-Means,Fowlkes Mallows,2,0.23118305512386025,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),K-Means,Fowlkes Mallows,5,0.2356295459336024,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),K-Means,Fowlkes Mallows,10,0.299339316819884,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),K-Means,V Measure,2,0.018298500295721644,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),K-Means,V Measure,5,0.019819959507752703,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),K-Means,V Measure,10,0.02058673093346345,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),HC,ARI,2,0.00031703063600685573,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),HC,ARI,5,0.0008270388732836088,NMDS:Spectral (RBF)
TCGA,NMDS,Spectral (RBF),HC,ARI,10,0.0,NMDS:Spectral (RBF)
