data,method,clustering,criteria,rank,Accuracy,Consistency
Statlog,t-SNE,HC,V Measure,2.0,0.6013672815714459,0.8339288572307454
Statlog,t-SNE,K-Means,ARI,2.0,0.4724319333608547,0.7570169612621717
Statlog,t-SNE,K-Means,Fowlkes Mallows,2.0,0.550838869206289,0.7945698534605959
Statlog,t-SNE,K-Means,MI,2.0,0.5838216775278964,0.8344437911871698
Statlog,t-SNE,K-Means,V Measure,2.0,0.5862454169163304,0.8358423363037086
TCGA,DAE,HC,ARI,2.0,0.15016699557768157,0.2811447143556069
TCGA,DAE,HC,ARI,5.0,0.1625379975711571,0.2995109765154097
TCGA,DAE,HC,ARI,10.0,0.15525164039748174,0.31308862370169105
TCGA,DAE,HC,Fowlkes Mallows,2.0,0.37557397209538906,0.46474111715994926
TCGA,DAE,HC,Fowlkes Mallows,5.0,0.3835724318123139,0.4821595977069175
TCGA,DAE,HC,Fowlkes Mallows,10.0,0.3791409229090533,0.48442056959978547
TCGA,DAE,HC,MI,2.0,0.20907930419643503,0.39036746606940653
TCGA,DAE,HC,MI,5.0,0.230179153322284,0.4107470006529168
TCGA,DAE,HC,MI,10.0,0.22218980932470522,0.4274519555467953
TCGA,DAE,HC,V Measure,2.0,0.22428988873310335,0.4068117568063137
TCGA,DAE,HC,V Measure,5.0,0.2449522173436053,0.4267581225383954
TCGA,DAE,HC,V Measure,10.0,0.23713676906578002,0.4426749662419313
TCGA,DAE,K-Means,ARI,2.0,0.15272612255078552,0.3193353388377226
TCGA,DAE,K-Means,ARI,5.0,0.1601694351384916,0.32879832844458573
TCGA,DAE,K-Means,ARI,10.0,0.16043668941000777,0.3335665729660481
TCGA,DAE,K-Means,Fowlkes Mallows,2.0,0.37111528475316385,0.4861631725184408
TCGA,DAE,K-Means,Fowlkes Mallows,5.0,0.37582314323859356,0.49196328473472273
TCGA,DAE,K-Means,Fowlkes Mallows,10.0,0.37482080501427995,0.49293161023442866
TCGA,DAE,K-Means,MI,2.0,0.21036891971578553,0.4179854457326877
TCGA,DAE,K-Means,MI,5.0,0.22952809478748581,0.43383846325381203
TCGA,DAE,K-Means,MI,10.0,0.22535456554823355,0.4484169260541614
TCGA,DAE,K-Means,V Measure,2.0,0.22540832219058413,0.4332951146553285
TCGA,DAE,K-Means,V Measure,5.0,0.2441778754767297,0.4486141646492436
TCGA,DAE,K-Means,V Measure,10.0,0.24005738076455166,0.4627097048799388
TCGA,Isomap,HC,ARI,2.0,0.218789111218832,0.3658229504765211
TCGA,Isomap,HC,ARI,5.0,0.22605343491754837,0.3686815621157792
TCGA,Isomap,HC,ARI,10.0,0.22274769860644855,0.3639021657563325
TCGA,Isomap,HC,Fowlkes Mallows,2.0,0.42346828247222645,0.5244450799641025
TCGA,Isomap,HC,Fowlkes Mallows,5.0,0.431240467742605,0.5228293495843415
TCGA,Isomap,HC,Fowlkes Mallows,10.0,0.42863078172800967,0.517463388688299
TCGA,Isomap,HC,MI,2.0,0.2907188817560302,0.46876389995871964
TCGA,Isomap,HC,MI,5.0,0.30651349848328796,0.4635316728102656
TCGA,Isomap,HC,MI,10.0,0.2980759312474149,0.4529556349811019
TCGA,Isomap,HC,V Measure,2.0,0.3042742206917556,0.4828588543766562
TCGA,Isomap,HC,V Measure,5.0,0.3198209825321283,0.4775142664588726
TCGA,Isomap,HC,V Measure,10.0,0.31154387261668665,0.46716053059584367
TCGA,Isomap,K-Means,ARI,2.0,0.21734630346602185,0.4183894109225916
TCGA,Isomap,K-Means,ARI,5.0,0.2398288407265218,0.45845174466095956
TCGA,Isomap,K-Means,ARI,10.0,0.23310469319447868,0.45721732489985206
TCGA,Isomap,K-Means,Fowlkes Mallows,2.0,0.41763403609674393,0.5533204348517998
TCGA,Isomap,K-Means,Fowlkes Mallows,5.0,0.4361827705921177,0.5808174577402055
TCGA,Isomap,K-Means,Fowlkes Mallows,10.0,0.43112964136400195,0.5784958112189067
TCGA,Isomap,K-Means,MI,2.0,0.2839309631931451,0.5006388373752171
TCGA,Isomap,K-Means,MI,5.0,0.315747527171108,0.5347372510703152
TCGA,Isomap,K-Means,MI,10.0,0.3083934088891757,0.5318229168038233
TCGA,Isomap,K-Means,V Measure,2.0,0.29750511761667814,0.5134277462531303
TCGA,Isomap,K-Means,V Measure,5.0,0.32875253258188264,0.5464101528521885
TCGA,Isomap,K-Means,V Measure,10.0,0.3215363913550686,0.5435075047147204
TCGA,MDS,HC,ARI,2.0,0.15040010567024178,0.30510180017412597
TCGA,MDS,HC,ARI,5.0,0.19673830196710948,0.25986324834725544
TCGA,MDS,HC,ARI,10.0,0.2078148368906786,0.299881818818082
TCGA,MDS,HC,Fowlkes Mallows,2.0,0.36794391744722427,0.45619021009562394
TCGA,MDS,HC,Fowlkes Mallows,5.0,0.40439261408456917,0.42243390770065553
TCGA,MDS,HC,Fowlkes Mallows,10.0,0.41667326840434027,0.4589547086160995
TCGA,MDS,HC,MI,2.0,0.20549312348788587,0.3983360967450765
TCGA,MDS,HC,MI,5.0,0.2697047318783452,0.3389374341147213
TCGA,MDS,HC,MI,10.0,0.289120473644616,0.3743656558707538
TCGA,MDS,HC,V Measure,2.0,0.22059037099383033,0.4131553967556024
TCGA,MDS,HC,V Measure,5.0,0.2836045289264447,0.35532969390900976
TCGA,MDS,HC,V Measure,10.0,0.30273490523985314,0.39016144537788705
TCGA,MDS,K-Means,ARI,2.0,0.14251223454805897,0.4764612194953448
TCGA,MDS,K-Means,ARI,5.0,0.23269641739052754,0.4565071701798153
TCGA,MDS,K-Means,ARI,10.0,0.24521300728930448,0.5885537030070019
TCGA,MDS,K-Means,Fowlkes Mallows,2.0,0.3555722871221119,0.5821130760134777
TCGA,MDS,K-Means,Fowlkes Mallows,5.0,0.42645673941932716,0.5690287814578231
TCGA,MDS,K-Means,Fowlkes Mallows,10.0,0.437277167579417,0.6768414645277852
TCGA,MDS,K-Means,MI,2.0,0.20042619089555846,0.5281575780190999
TCGA,MDS,K-Means,MI,5.0,0.30524412389583255,0.5149782741067328
TCGA,MDS,K-Means,MI,10.0,0.32495922721925047,0.6241799532170907
TCGA,MDS,K-Means,V Measure,2.0,0.2154860373303416,0.5393990189298998
TCGA,MDS,K-Means,V Measure,5.0,0.3183463843590747,0.5266544805352036
TCGA,MDS,K-Means,V Measure,10.0,0.33771503567574757,0.6333845977227589
TCGA,NMDS,HC,ARI,2.0,0.00044437041695615827,4.562652365474175e-07
TCGA,NMDS,HC,ARI,5.0,0.0,0.0
TCGA,NMDS,HC,ARI,10.0,0.0,0.0
TCGA,NMDS,HC,Fowlkes Mallows,2.0,0.25567940184174365,0.21365375269692147
TCGA,NMDS,HC,Fowlkes Mallows,5.0,0.25367153157284955,0.215475146455519
TCGA,NMDS,HC,Fowlkes Mallows,10.0,0.25727950928576315,0.21840557768901422
TCGA,NMDS,HC,MI,2.0,0.0014470876541590322,2.738929622939952e-05
TCGA,NMDS,HC,MI,5.0,0.0,0.0
TCGA,NMDS,HC,MI,10.0,0.0,0.00017266798885694088
TCGA,NMDS,HC,V Measure,2.0,0.020466627819712233,0.024504576126442336
TCGA,NMDS,HC,V Measure,5.0,0.01865357594258791,0.024481072459031458
TCGA,NMDS,HC,V Measure,10.0,0.019025822969628167,0.024876523454723024
TCGA,NMDS,K-Means,ARI,2.0,0.0012319004637831486,7.317412012685692e-05
TCGA,NMDS,K-Means,ARI,5.0,0.0,9.590452987899965e-05
TCGA,NMDS,K-Means,ARI,10.0,0.001423957310884044,0.00028247669833500705
TCGA,NMDS,K-Means,Fowlkes Mallows,2.0,0.24799471730779354,0.20174919045325618
TCGA,NMDS,K-Means,Fowlkes Mallows,5.0,0.24495287888840545,0.19899607676878828
TCGA,NMDS,K-Means,Fowlkes Mallows,10.0,0.24688535383749616,0.20007910023063818
TCGA,NMDS,K-Means,MI,2.0,0.001928255349002152,1.4912445115731566e-05
TCGA,NMDS,K-Means,MI,5.0,0.00010684096133477101,0.00015416927109423423
TCGA,NMDS,K-Means,MI,10.0,0.002021303276855733,0.0003990289502371818
TCGA,NMDS,K-Means,V Measure,2.0,0.020771364933389432,0.0238322193888556
TCGA,NMDS,K-Means,V Measure,5.0,0.018952154783015044,0.0238340185519178
TCGA,NMDS,K-Means,V Measure,10.0,0.020838482778136644,0.02411980296011998
TCGA,PCA,HC,ARI,2.0,0.14585642928216705,0.46215869186130576
TCGA,PCA,HC,ARI,5.0,0.2308618006591098,0.47369645132491683
TCGA,PCA,HC,ARI,10.0,0.2482357176870773,0.4497293201048038
TCGA,PCA,HC,Fowlkes Mallows,2.0,0.371667550034897,0.588206228516805
TCGA,PCA,HC,Fowlkes Mallows,5.0,0.43969330806120155,0.6076549007436901
TCGA,PCA,HC,Fowlkes Mallows,10.0,0.45515519485285805,0.5862595563272655
TCGA,PCA,HC,MI,2.0,0.20265165471555657,0.5718615443055708
TCGA,PCA,HC,MI,5.0,0.3260557549598731,0.5555396921372588
TCGA,PCA,HC,MI,10.0,0.3281229296252172,0.5291799791438146
TCGA,PCA,HC,V Measure,2.0,0.21797004266590733,0.5829074192844492
TCGA,PCA,HC,V Measure,5.0,0.33909222605018224,0.5675046835276004
TCGA,PCA,HC,V Measure,10.0,0.34120345543074515,0.5416729240042281
TCGA,PCA,K-Means,ARI,2.0,0.14096148834770877,0.614834999093248
TCGA,PCA,K-Means,ARI,5.0,0.23102462979068508,0.8374163088456049
TCGA,PCA,K-Means,ARI,10.0,0.25880724896617674,0.8108615952479665
TCGA,PCA,K-Means,Fowlkes Mallows,2.0,0.35858397962429495,0.6972170280708467
TCGA,PCA,K-Means,Fowlkes Mallows,5.0,0.43317524508610666,0.8746909282795219
TCGA,PCA,K-Means,Fowlkes Mallows,10.0,0.4556808463316805,0.853904489014803
TCGA,PCA,K-Means,MI,2.0,0.1985443097936153,0.680769638339264
TCGA,PCA,K-Means,MI,5.0,0.31108511985996845,0.8312667650971689
TCGA,PCA,K-Means,MI,10.0,0.3167687726736218,0.8145307862266337
TCGA,PCA,K-Means,V Measure,2.0,0.21373012067468264,0.6885859355404297
TCGA,PCA,K-Means,V Measure,5.0,0.3242606154655826,0.8355587438737174
TCGA,PCA,K-Means,V Measure,10.0,0.3298791469984361,0.8192215355241524
TCGA,Random Projection,HC,ARI,2.0,0.029011557132340354,0.015388738954989045
TCGA,Random Projection,HC,ARI,5.0,0.052172734179372335,0.029017730346795466
TCGA,Random Projection,HC,ARI,10.0,0.07493374553715841,0.06433589194150283
TCGA,Random Projection,HC,Fowlkes Mallows,2.0,0.28384520420655385,0.24089329267588883
TCGA,Random Projection,HC,Fowlkes Mallows,5.0,0.2990632465077336,0.2539883342333808
TCGA,Random Projection,HC,Fowlkes Mallows,10.0,0.3150003090993362,0.28887725825343846
TCGA,Random Projection,HC,MI,2.0,0.04357921281001405,0.020086427808489564
TCGA,Random Projection,HC,MI,5.0,0.07322094823247413,0.036321268666740826
TCGA,Random Projection,HC,MI,10.0,0.10281207201476801,0.08200240304278276
TCGA,Random Projection,HC,V Measure,2.0,0.061944581565433775,0.045019207686980124
TCGA,Random Projection,HC,V Measure,5.0,0.09096292714106477,0.06098499951111776
TCGA,Random Projection,HC,V Measure,10.0,0.11996457026075485,0.10590406970826528
TCGA,Random Projection,K-Means,ARI,2.0,0.03028633563484474,0.014771399948048174
TCGA,Random Projection,K-Means,ARI,5.0,0.060575711236659925,0.03664403611820067
TCGA,Random Projection,K-Means,ARI,10.0,0.08942017589788698,0.08228057808211729
TCGA,Random Projection,K-Means,Fowlkes Mallows,2.0,0.2754580111678334,0.22649829654127718
TCGA,Random Projection,K-Means,Fowlkes Mallows,5.0,0.294082290261291,0.23876775714013826
TCGA,Random Projection,K-Means,Fowlkes Mallows,10.0,0.3170412416187429,0.2757284884428881
TCGA,Random Projection,K-Means,MI,2.0,0.046652560744897834,0.02057760873403196
TCGA,Random Projection,K-Means,MI,5.0,0.08619108570176373,0.048194621038485
TCGA,Random Projection,K-Means,MI,10.0,0.11977435419687563,0.10553666018685955
TCGA,Random Projection,K-Means,V Measure,2.0,0.06475074745566028,0.044694726417385804
TCGA,Random Projection,K-Means,V Measure,5.0,0.10344713059802337,0.07128539937337165
TCGA,Random Projection,K-Means,V Measure,10.0,0.1364091630521291,0.12725659633045833
TCGA,Spectral (NN),HC,ARI,2.0,0.23254556594041487,0.41659644486297265
TCGA,Spectral (NN),HC,ARI,5.0,0.23357101781649056,0.40922603890520176
TCGA,Spectral (NN),HC,ARI,10.0,0.21155695479788522,0.3455652434018069
TCGA,Spectral (NN),HC,Fowlkes Mallows,2.0,0.43657492099623285,0.5568165028549168
TCGA,Spectral (NN),HC,Fowlkes Mallows,5.0,0.43650000664250477,0.5575469669747642
TCGA,Spectral (NN),HC,Fowlkes Mallows,10.0,0.4238030416628576,0.5835634047300907
TCGA,Spectral (NN),HC,MI,2.0,0.32520619434524756,0.5207197373627664
TCGA,Spectral (NN),HC,MI,5.0,0.3170690826148697,0.5361249242123486
TCGA,Spectral (NN),HC,MI,10.0,0.30259819082802514,0.4590598232138642
TCGA,Spectral (NN),HC,V Measure,2.0,0.33815564617569427,0.5331972899688983
TCGA,Spectral (NN),HC,V Measure,5.0,0.33015968939630064,0.5484252114756704
TCGA,Spectral (NN),HC,V Measure,10.0,0.3160609264456551,0.47685334818930614
TCGA,Spectral (NN),K-Means,ARI,2.0,0.24918120169467514,0.48709750272542723
TCGA,Spectral (NN),K-Means,ARI,5.0,0.24271711373642377,0.46590079985727
TCGA,Spectral (NN),K-Means,ARI,10.0,0.24902491817591307,0.35064321031586426
TCGA,Spectral (NN),K-Means,Fowlkes Mallows,2.0,0.44661692983653806,0.6020818821957294
TCGA,Spectral (NN),K-Means,Fowlkes Mallows,5.0,0.4394563847040643,0.5906385915512352
TCGA,Spectral (NN),K-Means,Fowlkes Mallows,10.0,0.4477744175899611,0.5452700572971266
TCGA,Spectral (NN),K-Means,MI,2.0,0.33693235185783704,0.5611146415487489
TCGA,Spectral (NN),K-Means,MI,5.0,0.3239784116837163,0.577180258555038
TCGA,Spectral (NN),K-Means,MI,10.0,0.3295088273038427,0.4746644331705252
TCGA,Spectral (NN),K-Means,V Measure,2.0,0.3496029117548673,0.572110338321645
TCGA,Spectral (NN),K-Means,V Measure,5.0,0.336849609772589,0.587951540880776
TCGA,Spectral (NN),K-Means,V Measure,10.0,0.3423560707134222,0.48982047807588497
TCGA,Spectral (RBF),HC,ARI,2.0,0.14561948813331052,0.5153855016909469
TCGA,Spectral (RBF),HC,ARI,5.0,0.23700452380608567,0.4024592826299153
TCGA,Spectral (RBF),HC,ARI,10.0,0.2187522831976995,0.3991934247771438
TCGA,Spectral (RBF),HC,Fowlkes Mallows,2.0,0.37147410329390956,0.6367633006083712
TCGA,Spectral (RBF),HC,Fowlkes Mallows,5.0,0.43799847468107517,0.5565957720378493
TCGA,Spectral (RBF),HC,Fowlkes Mallows,10.0,0.42702318007792217,0.6473725641557259
TCGA,Spectral (RBF),HC,MI,2.0,0.20247987065432568,0.6027037539949693
TCGA,Spectral (RBF),HC,MI,5.0,0.31517473178252986,0.5171559542911057
TCGA,Spectral (RBF),HC,MI,10.0,0.3121639700789675,0.4535272054521717
TCGA,Spectral (RBF),HC,V Measure,2.0,0.21780672264826148,0.6133098664665272
TCGA,Spectral (RBF),HC,V Measure,5.0,0.3282829993660018,0.530265945926156
TCGA,Spectral (RBF),HC,V Measure,10.0,0.3253839957865965,0.472790865204555
TCGA,Spectral (RBF),K-Means,ARI,2.0,0.14227124556497642,0.5829211249349134
TCGA,Spectral (RBF),K-Means,ARI,5.0,0.25092435560737547,0.5834413937659684
TCGA,Spectral (RBF),K-Means,ARI,10.0,0.27219271618430585,0.42805848278403574
TCGA,Spectral (RBF),K-Means,Fowlkes Mallows,2.0,0.35926147303424666,0.6806563646968182
TCGA,Spectral (RBF),K-Means,Fowlkes Mallows,5.0,0.44306713757323096,0.6860528717643419
TCGA,Spectral (RBF),K-Means,Fowlkes Mallows,10.0,0.45862557545762384,0.6076572684088396
TCGA,Spectral (RBF),K-Means,MI,2.0,0.20189579407553015,0.6504522392243036
TCGA,Spectral (RBF),K-Means,MI,5.0,0.3373938414700129,0.6302461345993022
TCGA,Spectral (RBF),K-Means,MI,10.0,0.3700249001499477,0.4786271032490174
TCGA,Spectral (RBF),K-Means,V Measure,2.0,0.21701066526251864,0.6594754622080076
TCGA,Spectral (RBF),K-Means,V Measure,5.0,0.34994807848063736,0.6401422479244827
TCGA,Spectral (RBF),K-Means,V Measure,10.0,0.3819427691251756,0.4942739408272793
TCGA,UMAP,HC,ARI,2.0,0.22990079940826305,0.4033563147976684
TCGA,UMAP,HC,ARI,5.0,0.223971512020358,0.433797855546139
TCGA,UMAP,HC,ARI,10.0,0.22991619448565526,0.4943690754800456
TCGA,UMAP,HC,Fowlkes Mallows,2.0,0.43743645540798654,0.5458510981558576
TCGA,UMAP,HC,Fowlkes Mallows,5.0,0.43685856582026966,0.5937030612662244
TCGA,UMAP,HC,Fowlkes Mallows,10.0,0.447015420872778,0.6462415547713929
TCGA,UMAP,HC,MI,2.0,0.31829933493519025,0.4489840826587275
TCGA,UMAP,HC,MI,5.0,0.31123308677978095,0.4959779202019108
TCGA,UMAP,HC,MI,10.0,0.3175411591125333,0.5358575515461561
TCGA,UMAP,HC,V Measure,2.0,0.33146555987253706,0.4632092802839205
TCGA,UMAP,HC,V Measure,5.0,0.3245955036110521,0.5084481076767374
TCGA,UMAP,HC,V Measure,10.0,0.3307787705261124,0.5468596442124233
TCGA,UMAP,K-Means,ARI,2.0,0.23016522556453542,0.4215674348257951
TCGA,UMAP,K-Means,ARI,5.0,0.22080583100370485,0.48520772698832426
TCGA,UMAP,K-Means,ARI,10.0,0.2242191141505427,0.5122471821701522
TCGA,UMAP,K-Means,Fowlkes Mallows,2.0,0.4341125417099352,0.5521140930552344
TCGA,UMAP,K-Means,Fowlkes Mallows,5.0,0.4265836275916321,0.6217288218114806
TCGA,UMAP,K-Means,Fowlkes Mallows,10.0,0.43287515838818647,0.6513826183059349
TCGA,UMAP,K-Means,MI,2.0,0.3205226799880594,0.4599230071055492
TCGA,UMAP,K-Means,MI,5.0,0.3068660826239485,0.5213946318468702
TCGA,UMAP,K-Means,MI,10.0,0.31305419483928076,0.546409534480259
TCGA,UMAP,K-Means,V Measure,2.0,0.3335539170587067,0.4735229578535993
TCGA,UMAP,K-Means,V Measure,5.0,0.3201606174641261,0.533098079785818
TCGA,UMAP,K-Means,V Measure,10.0,0.3262578286711513,0.5569548267997009
TCGA,t-SNE,HC,ARI,2.0,0.22705081148976816,0.3701091150883124
TCGA,t-SNE,HC,Fowlkes Mallows,2.0,0.4280149372535911,0.5058488450284255
TCGA,t-SNE,HC,MI,2.0,0.310453391262435,0.4489228273247482
TCGA,t-SNE,HC,V Measure,2.0,0.323594415001264,0.46246438933431466
TCGA,t-SNE,K-Means,ARI,2.0,0.2397611863708957,0.44468925140432686
TCGA,t-SNE,K-Means,Fowlkes Mallows,2.0,0.4331648545142181,0.5563832011974443
TCGA,t-SNE,K-Means,MI,2.0,0.3171522941181015,0.49603613917995826
TCGA,t-SNE,K-Means,V Measure,2.0,0.3300576271495037,0.5080222163475281
Tetragonula,DAE,HC,ARI,2.0,0.0004901479283266404,0.007397263773490605
Tetragonula,DAE,HC,ARI,5.0,0.0004901479283266404,0.007397263773490605
Tetragonula,DAE,HC,ARI,10.0,0.0004901479283266404,0.007397263773490605
Tetragonula,DAE,HC,Fowlkes Mallows,2.0,0.42099719268351116,0.9054926338472475
Tetragonula,DAE,HC,Fowlkes Mallows,5.0,0.42099719268351116,0.9054926338472475
Tetragonula,DAE,HC,Fowlkes Mallows,10.0,0.42099719268351116,0.9054926338472475
Tetragonula,DAE,HC,MI,2.0,0.0007202844549953609,0.0075290569347691745
Tetragonula,DAE,HC,MI,5.0,0.0007202844549953609,0.0075290569347691745
Tetragonula,DAE,HC,MI,10.0,0.0007202844549953609,0.0075290569347691745
Tetragonula,DAE,HC,V Measure,2.0,0.0851333335262145,0.062451401525599075
Tetragonula,DAE,HC,V Measure,5.0,0.0851333335262145,0.062451401525599075
Tetragonula,DAE,HC,V Measure,10.0,0.0851333335262145,0.062451401525599075
Tetragonula,DAE,K-Means,ARI,2.0,0.0,1.0
Tetragonula,DAE,K-Means,ARI,5.0,0.0,1.0
Tetragonula,DAE,K-Means,ARI,10.0,0.0,1.0
Tetragonula,DAE,K-Means,Fowlkes Mallows,2.0,0.44206061862547946,1.0
Tetragonula,DAE,K-Means,Fowlkes Mallows,5.0,0.44206061862547946,1.0
Tetragonula,DAE,K-Means,Fowlkes Mallows,10.0,0.44206061862547946,1.0
Tetragonula,DAE,K-Means,MI,2.0,3.2485607467440494e-16,1.0
Tetragonula,DAE,K-Means,MI,5.0,3.2485607467440494e-16,1.0
Tetragonula,DAE,K-Means,MI,10.0,3.2485607467440494e-16,1.0
Tetragonula,DAE,K-Means,V Measure,2.0,0.0,1.0
Tetragonula,DAE,K-Means,V Measure,5.0,0.0,1.0
Tetragonula,DAE,K-Means,V Measure,10.0,0.0,1.0
Tetragonula,Isomap,HC,ARI,2.0,0.3902940488828275,0.7291196963791093
Tetragonula,Isomap,HC,ARI,5.0,0.5014939223217311,0.9004232656202149
Tetragonula,Isomap,HC,ARI,10.0,0.5146168189798064,0.9154544528856402
Tetragonula,Isomap,HC,Fowlkes Mallows,2.0,0.5064650520188456,0.8039271337342003
Tetragonula,Isomap,HC,Fowlkes Mallows,5.0,0.591854175751397,0.9307761943061649
Tetragonula,Isomap,HC,Fowlkes Mallows,10.0,0.6029834924947187,0.9418767732935246
Tetragonula,Isomap,HC,MI,2.0,0.572535106733339,0.8140433487758032
Tetragonula,Isomap,HC,MI,5.0,0.6587644710756893,0.9033304375544357
Tetragonula,Isomap,HC,MI,10.0,0.6671237428400707,0.9074421631776122
Tetragonula,Isomap,HC,V Measure,2.0,0.6152008938532162,0.8379912376669173
Tetragonula,Isomap,HC,V Measure,5.0,0.6928413054619491,0.9158977039701095
Tetragonula,Isomap,HC,V Measure,10.0,0.7003790733467876,0.9190622685416365
Tetragonula,Isomap,K-Means,ARI,2.0,0.3864381454739486,0.7126459686225952
Tetragonula,Isomap,K-Means,ARI,5.0,0.5087279748125103,0.8681879525936436
Tetragonula,Isomap,K-Means,ARI,10.0,0.5024196143653434,0.8127297014300078
Tetragonula,Isomap,K-Means,Fowlkes Mallows,2.0,0.5034582854623987,0.7905907566597743
Tetragonula,Isomap,K-Means,Fowlkes Mallows,5.0,0.5978442085292381,0.9072051221633325
Tetragonula,Isomap,K-Means,Fowlkes Mallows,10.0,0.592560912585688,0.8681408700790968
Tetragonula,Isomap,K-Means,MI,2.0,0.5659220276998558,0.8071319662339682
Tetragonula,Isomap,K-Means,MI,5.0,0.6562590503264777,0.8882680656308733
Tetragonula,Isomap,K-Means,MI,10.0,0.6548807065545101,0.8557212281700431
Tetragonula,Isomap,K-Means,V Measure,2.0,0.6091047926296316,0.8320171518743873
Tetragonula,Isomap,K-Means,V Measure,5.0,0.6905922560466127,0.9027959191803259
Tetragonula,Isomap,K-Means,V Measure,10.0,0.6893638107196906,0.8741810871931266
Tetragonula,MDS,HC,ARI,2.0,0.5483191566487523,0.9163769415778462
Tetragonula,MDS,HC,ARI,5.0,0.6018579140729968,0.9919061280545576
Tetragonula,MDS,HC,ARI,10.0,0.5902713667430439,0.9881322753377774
Tetragonula,MDS,HC,Fowlkes Mallows,2.0,0.6312647107292009,0.9427054170450452
Tetragonula,MDS,HC,Fowlkes Mallows,5.0,0.6758997642594303,0.9945592463025436
Tetragonula,MDS,HC,Fowlkes Mallows,10.0,0.6661456142536372,0.9920779361626323
Tetragonula,MDS,HC,MI,2.0,0.6662738380787142,0.8763006136617444
Tetragonula,MDS,HC,MI,5.0,0.7200911465753325,0.9796173500405101
Tetragonula,MDS,HC,MI,10.0,0.7208037328388107,0.9799758142652528
Tetragonula,MDS,HC,V Measure,2.0,0.6995884785602472,0.8912142238432775
Tetragonula,MDS,HC,V Measure,5.0,0.7479590532425003,0.9819510863722553
Tetragonula,MDS,HC,V Measure,10.0,0.7486798510752429,0.9822262089753829
Tetragonula,MDS,K-Means,ARI,2.0,0.5538869121449418,0.8483477754468588
Tetragonula,MDS,K-Means,ARI,5.0,0.5797670852559611,0.968012279798757
Tetragonula,MDS,K-Means,ARI,10.0,0.5814817728680853,0.9812564031926146
Tetragonula,MDS,K-Means,Fowlkes Mallows,2.0,0.6362731960602211,0.8944453788256981
Tetragonula,MDS,K-Means,Fowlkes Mallows,5.0,0.6572558409992,0.9786428024574356
Tetragonula,MDS,K-Means,Fowlkes Mallows,10.0,0.6586748848665718,0.9875416766966744
Tetragonula,MDS,K-Means,MI,2.0,0.6695498650282584,0.8499835034423862
Tetragonula,MDS,K-Means,MI,5.0,0.6995012938965255,0.9644767031864877
Tetragonula,MDS,K-Means,MI,10.0,0.7068374801268159,0.9733047558551625
Tetragonula,MDS,K-Means,V Measure,2.0,0.7025279896627523,0.8677174698057952
Tetragonula,MDS,K-Means,V Measure,5.0,0.7294725896731221,0.9685449029412546
Tetragonula,MDS,K-Means,V Measure,10.0,0.7360028943188597,0.976321972582303
Tetragonula,NMDS,HC,ARI,2.0,0.0019396989103079092,0.0
Tetragonula,NMDS,HC,ARI,5.0,0.0008891973944249618,0.0
Tetragonula,NMDS,HC,ARI,10.0,0.0,0.0
Tetragonula,NMDS,HC,Fowlkes Mallows,2.0,0.15222419080541116,0.11686569627542961
Tetragonula,NMDS,HC,Fowlkes Mallows,5.0,0.15177410269921704,0.11508566820091924
Tetragonula,NMDS,HC,Fowlkes Mallows,10.0,0.1508467357301948,0.11637479369430348
Tetragonula,NMDS,HC,MI,2.0,0.0009055839939289119,0.0
Tetragonula,NMDS,HC,MI,5.0,0.001366688415980847,0.0
Tetragonula,NMDS,HC,MI,10.0,0.0,7.967574864808023e-05
Tetragonula,NMDS,HC,V Measure,2.0,0.10038086625108722,0.15266035206846246
Tetragonula,NMDS,HC,V Measure,5.0,0.10086489033561716,0.15278097729724022
Tetragonula,NMDS,HC,V Measure,10.0,0.09754815149944555,0.15377069592407916
Tetragonula,NMDS,K-Means,ARI,2.0,0.0016334447765117125,0.00024112223914199714
Tetragonula,NMDS,K-Means,ARI,5.0,0.0007947484334452745,0.0
Tetragonula,NMDS,K-Means,ARI,10.0,0.0001774778039025966,0.0
Tetragonula,NMDS,K-Means,Fowlkes Mallows,2.0,0.14847499535043363,0.11179229613735567
Tetragonula,NMDS,K-Means,Fowlkes Mallows,5.0,0.1464268563088034,0.10819493724486465
Tetragonula,NMDS,K-Means,Fowlkes Mallows,10.0,0.1462349759677311,0.10870220980695851
Tetragonula,NMDS,K-Means,MI,2.0,0.002035716159653614,0.00011697868494142213
Tetragonula,NMDS,K-Means,MI,5.0,0.002094389238776628,0.0
Tetragonula,NMDS,K-Means,MI,10.0,0.0,0.0
Tetragonula,NMDS,K-Means,V Measure,2.0,0.10126054030477674,0.15323239592919996
Tetragonula,NMDS,K-Means,V Measure,5.0,0.10130205038734184,0.15337745935040933
Tetragonula,NMDS,K-Means,V Measure,10.0,0.0986044552656117,0.1536470556242625
Tetragonula,PCA,HC,ARI,2.0,0.4594810226431759,0.6356069654477058
Tetragonula,PCA,HC,ARI,5.0,0.5935377410702405,0.8948647332255734
Tetragonula,PCA,HC,ARI,10.0,0.4668738089453243,0.9867921456496359
Tetragonula,PCA,HC,Fowlkes Mallows,2.0,0.5606220390617012,0.7301670388876047
Tetragonula,PCA,HC,Fowlkes Mallows,5.0,0.6691677300951621,0.9303067084797478
Tetragonula,PCA,HC,Fowlkes Mallows,10.0,0.6191315220205827,0.9912070100492327
Tetragonula,PCA,HC,MI,2.0,0.6208386417675613,0.7543454799862416
