data,method1,method2,noise,sigma,criteria,rank,value,methods
Amphibians,DAE,Spectral (RBF),Laplace,0.0,MI,10,-0.005957439269864914,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,0.0,Fowlkes Mallows,10,0.9840573854717445,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,0.0,V Measure,10,0.0012313277120104516,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,0.5,ARI,10,-0.006856666505483428,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,0.5,MI,10,-0.005880844429818309,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,0.5,Fowlkes Mallows,10,0.984693903470454,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,0.5,V Measure,10,0.0011858750022976047,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,1.0,ARI,10,-0.007080973573208504,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,1.0,MI,10,-0.00599325558336489,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,1.0,Fowlkes Mallows,10,0.9822881125326581,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,1.0,V Measure,10,0.001273281637895801,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,1.5,ARI,10,-0.007367399472787535,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,1.5,MI,10,-0.006106548405336199,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,1.5,Fowlkes Mallows,10,0.9785706501328477,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,1.5,V Measure,10,0.0013903301443268902,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,2.0,ARI,10,-0.0010119668460799257,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,2.0,MI,10,-0.0011090430549005165,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,2.0,Fowlkes Mallows,10,0.9795438742426948,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Laplace,2.0,V Measure,10,0.006476169110558997,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,0.0,ARI,10,-0.007066327992207955,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,0.0,MI,10,-0.005957439269864914,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,0.0,Fowlkes Mallows,10,0.9840573854717445,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,0.0,V Measure,10,0.0012313277120104516,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,0.5,ARI,10,-0.007066327992207955,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,0.5,MI,10,-0.005957439269864914,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,0.5,Fowlkes Mallows,10,0.9840573854717445,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,0.5,V Measure,10,0.0012313277120104516,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,1.0,ARI,10,-0.0067518357621211625,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,1.0,MI,10,-0.005842547009795004,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,1.0,Fowlkes Mallows,10,0.9850121624698089,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,1.0,V Measure,10,0.0011631486474411815,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,1.5,ARI,10,-0.006051006163809063,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,1.5,MI,10,-0.005141436250878312,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,1.5,Fowlkes Mallows,10,0.9649767050679761,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,1.5,V Measure,10,0.0024504095543418972,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,2.0,ARI,10,-0.007608470652291088,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,2.0,MI,10,-0.006129763712254509,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,2.0,Fowlkes Mallows,10,0.964037842408296,DAE:Spectral (RBF)
Amphibians,DAE,Spectral (RBF),Normal,2.0,V Measure,10,0.001817774833426923,DAE:Spectral (RBF)
Amphibians,DAE,t-SNE,Laplace,0.5,ARI,2,-0.001586383541462348,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,0.5,MI,2,-0.0011194837590042777,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,0.5,Fowlkes Mallows,2,0.7219754211529177,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,0.5,V Measure,2,0.009009568165696548,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,1.0,ARI,2,-0.00032568368129391083,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,1.0,MI,2,-0.0002517385458488347,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,1.0,Fowlkes Mallows,2,0.7289705510628834,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,1.0,V Measure,2,0.009807204752152758,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,1.5,ARI,2,-0.0006745217480355937,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,1.5,MI,2,-0.00047551870313400856,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,1.5,Fowlkes Mallows,2,0.7249034346193897,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,1.5,V Measure,2,0.009645695115467456,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,2.0,ARI,2,-0.0009804979370653397,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,2.0,MI,2,-0.0006884902511987281,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,2.0,Fowlkes Mallows,2,0.7261242826028459,DAE:t-SNE
Amphibians,DAE,t-SNE,Laplace,2.0,V Measure,2,0.009432631405184215,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,0.0,ARI,2,-0.00021067852886048086,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,0.0,MI,2,-0.00015635823325902881,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,0.0,Fowlkes Mallows,2,0.726786561626865,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,0.0,V Measure,2,0.009956989822208438,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,0.5,ARI,2,0.0006657147979025633,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,0.5,MI,2,0.0004649927789419031,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,0.5,Fowlkes Mallows,2,0.720580838185577,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,0.5,V Measure,2,0.010580832302068542,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,1.0,ARI,2,-0.0016111837543798754,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,1.0,MI,2,-0.0011360355701456964,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,1.0,Fowlkes Mallows,2,0.7311082873658237,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,1.0,V Measure,2,0.008982196016109207,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,1.5,ARI,2,-0.0008179702668661096,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,1.5,MI,2,-0.00057387530637077,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,1.5,Fowlkes Mallows,2,0.7232018805182294,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,1.5,V Measure,2,0.009550094003879496,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,2.0,ARI,2,-0.0015419400095507971,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,2.0,MI,2,-0.0010787824895787939,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,2.0,Fowlkes Mallows,2,0.72906029649528,DAE:t-SNE
Amphibians,DAE,t-SNE,Normal,2.0,V Measure,2,0.009042870709778397,DAE:t-SNE
Amphibians,DAE,UMAP,Laplace,0.0,ARI,10,-0.005760126285509212,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,0.0,MI,10,-0.00405580760940329,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,0.0,Fowlkes Mallows,10,0.7481782127951392,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,0.0,V Measure,10,0.006075956290093285,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,0.5,ARI,10,-0.0008100500527293078,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,0.5,MI,10,-0.0005665368743441407,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,0.5,Fowlkes Mallows,10,0.7019396465391717,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,0.5,V Measure,10,0.009578266548088476,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,1.0,ARI,10,-0.006235434469001476,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,1.0,MI,10,-0.004399140379616254,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,1.0,Fowlkes Mallows,10,0.7599807928545314,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,1.0,V Measure,10,0.005721126319628246,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,1.5,ARI,10,-0.008422677701651293,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,1.5,MI,10,-0.006054682329989154,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,1.5,Fowlkes Mallows,10,0.8488978236761127,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,1.5,V Measure,10,0.003906409722153168,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,2.0,ARI,10,-0.005262201607302536,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,2.0,MI,10,-0.005247361350516615,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,2.0,Fowlkes Mallows,10,0.9837103668208654,DAE:UMAP
Amphibians,DAE,UMAP,Laplace,2.0,V Measure,10,0.0010039453502979033,DAE:UMAP
Amphibians,DAE,UMAP,Normal,0.0,ARI,10,-0.005760126285509212,DAE:UMAP
Amphibians,DAE,UMAP,Normal,0.0,MI,10,-0.00405580760940329,DAE:UMAP
Amphibians,DAE,UMAP,Normal,0.0,Fowlkes Mallows,10,0.7481782127951392,DAE:UMAP
Amphibians,DAE,UMAP,Normal,0.0,V Measure,10,0.006075956290093285,DAE:UMAP
Amphibians,DAE,UMAP,Normal,0.5,ARI,10,-0.005637686799176329,DAE:UMAP
Amphibians,DAE,UMAP,Normal,0.5,MI,10,-0.003967904056770792,DAE:UMAP
Amphibians,DAE,UMAP,Normal,0.5,Fowlkes Mallows,10,0.7454883846162751,DAE:UMAP
Amphibians,DAE,UMAP,Normal,0.5,V Measure,10,0.006166168936260577,DAE:UMAP
Amphibians,DAE,UMAP,Normal,1.0,ARI,10,-0.005592403914052249,DAE:UMAP
Amphibians,DAE,UMAP,Normal,1.0,MI,10,-0.003941132592975848,DAE:UMAP
Amphibians,DAE,UMAP,Normal,1.0,Fowlkes Mallows,10,0.7536703303739551,DAE:UMAP
Amphibians,DAE,UMAP,Normal,1.0,V Measure,10,0.006182891682277445,DAE:UMAP
Amphibians,DAE,UMAP,Normal,1.5,ARI,10,-0.0031877712965369207,DAE:UMAP
Amphibians,DAE,UMAP,Normal,1.5,MI,10,-0.0022640809085256288,DAE:UMAP
Amphibians,DAE,UMAP,Normal,1.5,Fowlkes Mallows,10,0.7166958334702664,DAE:UMAP
Amphibians,DAE,UMAP,Normal,1.5,V Measure,10,0.007808793124575706,DAE:UMAP
Amphibians,DAE,UMAP,Normal,2.0,ARI,10,-0.007922522841958875,DAE:UMAP
Amphibians,DAE,UMAP,Normal,2.0,MI,10,-0.006381103892449684,DAE:UMAP
Amphibians,DAE,UMAP,Normal,2.0,Fowlkes Mallows,10,0.9786775407978329,DAE:UMAP
Amphibians,DAE,UMAP,Normal,2.0,V Measure,10,0.001486260704249715,DAE:UMAP
Amphibians,Isomap,Isomap,Laplace,0.0,ARI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,0.0,MI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,0.0,Fowlkes Mallows,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,0.0,V Measure,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,0.5,ARI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,0.5,MI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,0.5,Fowlkes Mallows,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,0.5,V Measure,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,1.0,ARI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,1.0,MI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,1.0,Fowlkes Mallows,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,1.0,V Measure,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,1.5,ARI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,1.5,MI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,1.5,Fowlkes Mallows,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,1.5,V Measure,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,2.0,ARI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,2.0,MI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,2.0,Fowlkes Mallows,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Laplace,2.0,V Measure,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,0.0,ARI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,0.0,MI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,0.0,Fowlkes Mallows,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,0.0,V Measure,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,0.5,ARI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,0.5,MI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,0.5,Fowlkes Mallows,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,0.5,V Measure,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,1.0,ARI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,1.0,MI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,1.0,Fowlkes Mallows,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,1.0,V Measure,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,1.5,ARI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,1.5,MI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,1.5,Fowlkes Mallows,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,1.5,V Measure,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,2.0,ARI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,2.0,MI,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,2.0,Fowlkes Mallows,10,1.0,Isomap:Isomap
Amphibians,Isomap,Isomap,Normal,2.0,V Measure,10,1.0,Isomap:Isomap
Amphibians,Isomap,Random Projection,Laplace,0.0,ARI,10,0.22748149636857057,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,0.0,MI,10,0.18934924262557395,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,0.0,Fowlkes Mallows,10,0.6688185194682039,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,0.0,V Measure,10,0.19298942746794523,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,0.5,ARI,10,0.06546150218944675,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,0.5,MI,10,0.061261944263515875,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,0.5,Fowlkes Mallows,10,0.5810188778524633,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,0.5,V Measure,10,0.06523147675407247,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,1.0,ARI,10,0.011299356800345644,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,1.0,MI,10,0.009230065119961077,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,1.0,Fowlkes Mallows,10,0.5493254080972623,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,1.0,V Measure,10,0.013374615265203617,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,1.5,ARI,10,-1.760038252838816e-05,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,1.5,MI,10,0.00013087542056556243,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,1.5,Fowlkes Mallows,10,0.5668209555692908,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,1.5,V Measure,10,0.004546724638706265,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,2.0,ARI,10,0.004715711988130443,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,2.0,MI,10,-0.0004474909147070966,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,2.0,Fowlkes Mallows,10,0.5599836164164721,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Laplace,2.0,V Measure,10,0.0038374475917837764,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,0.0,ARI,10,0.20488905507148494,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,0.0,MI,10,0.18229604194426302,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,0.0,Fowlkes Mallows,10,0.6601365058994446,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,0.0,V Measure,10,0.18612506308440566,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,0.5,ARI,10,0.09049104097109505,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,0.5,MI,10,0.0826991388451391,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,0.5,Fowlkes Mallows,10,0.5962555085067315,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,0.5,V Measure,10,0.08666289662621038,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,1.0,ARI,10,0.02833751755133351,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,1.0,MI,10,0.032820322281151636,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,1.0,Fowlkes Mallows,10,0.5614283940015501,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,1.0,V Measure,10,0.036897918160247775,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,1.5,ARI,10,0.009042664083112842,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,1.5,MI,10,0.005208243313084471,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,1.5,Fowlkes Mallows,10,0.5578217724493794,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,1.5,V Measure,10,0.009444263537903095,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,2.0,ARI,10,0.003633115822596333,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,2.0,MI,10,0.002272407955653898,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,2.0,Fowlkes Mallows,10,0.550880734354382,Isomap:Random Projection
Amphibians,Isomap,Random Projection,Normal,2.0,V Measure,10,0.006483284266484351,Isomap:Random Projection
Amphibians,Isomap,Spectral (NN),Laplace,0.0,ARI,10,0.20422223200399728,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,0.0,MI,10,0.2222655570058016,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,0.0,Fowlkes Mallows,10,0.7559189318605353,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,0.0,V Measure,10,0.2269422285377549,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,0.5,ARI,10,0.0845993886879377,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,0.5,MI,10,0.08800991164183465,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,0.5,Fowlkes Mallows,10,0.6822490490289588,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,0.5,V Measure,10,0.09315165566289901,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,1.0,ARI,10,0.006397333949831559,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,1.0,MI,10,0.010346231955464264,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,1.0,Fowlkes Mallows,10,0.6189435743383962,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,1.0,V Measure,10,0.015489660792820414,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,1.5,ARI,10,-0.00417401829300499,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,1.5,MI,10,-0.00037832398992815547,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,1.5,Fowlkes Mallows,10,0.6170277939662216,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,1.5,V Measure,10,0.004665398460090768,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,2.0,ARI,10,0.001968041641994232,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,2.0,MI,10,0.0006245547432286891,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,2.0,Fowlkes Mallows,10,0.6148222090216433,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Laplace,2.0,V Measure,10,0.005716501018628143,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,0.0,ARI,10,0.20422223200399728,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,0.0,MI,10,0.2222655570058016,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,0.0,Fowlkes Mallows,10,0.7559189318605353,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,0.0,V Measure,10,0.2269422285377549,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,0.5,ARI,10,0.06806572231634608,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,0.5,MI,10,0.09859098119940654,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,0.5,Fowlkes Mallows,10,0.6823324517353769,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,0.5,V Measure,10,0.10362665555736207,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,1.0,ARI,10,0.05872897806761718,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,1.0,MI,10,0.06024191382161642,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,1.0,Fowlkes Mallows,10,0.6504106229948533,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,1.0,V Measure,10,0.06526907404920468,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,1.5,ARI,10,0.011360098768414184,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,1.5,MI,10,0.010498125501560394,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,1.5,Fowlkes Mallows,10,0.6125737186058334,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,1.5,V Measure,10,0.015471249960313644,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,2.0,ARI,10,0.0031901121190405003,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,2.0,MI,10,0.0015537760301200646,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,2.0,Fowlkes Mallows,10,0.5992296856593352,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (NN),Normal,2.0,V Measure,10,0.0063414165994180064,Isomap:Spectral (NN)
Amphibians,Isomap,Spectral (RBF),Laplace,0.0,ARI,10,0.023335607876971757,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,0.0,MI,10,0.025346586295652503,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,0.0,Fowlkes Mallows,10,0.74771186814264,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,0.0,V Measure,10,0.03515528939438885,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,0.5,ARI,10,0.008150759015194598,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,0.5,MI,10,0.01389622529609404,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,0.5,Fowlkes Mallows,10,0.7387722400661946,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,0.5,V Measure,10,0.023802793737518178,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,1.0,ARI,10,0.004024903624163421,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,1.0,MI,10,0.007187064532526335,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,1.0,Fowlkes Mallows,10,0.729733679183497,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,1.0,V Measure,10,0.016824116779651118,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,1.5,ARI,10,-0.0007522721817771844,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,1.5,MI,10,0.0008925017696432495,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,1.5,Fowlkes Mallows,10,0.7457131885735546,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,1.5,V Measure,10,0.010646105362934899,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,2.0,ARI,10,0.00048718146740113244,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,2.0,MI,10,0.0006878446212998598,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,2.0,Fowlkes Mallows,10,0.7333407716985524,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Laplace,2.0,V Measure,10,0.010220666292912484,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Normal,0.0,ARI,10,0.023335607876971757,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Normal,0.0,MI,10,0.025346586295652503,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Normal,0.0,Fowlkes Mallows,10,0.74771186814264,Isomap:Spectral (RBF)
Amphibians,Isomap,Spectral (RBF),Normal,0.0,V Measure,10,0.03515528939438885,Isomap:Spectral (RBF)
