data,method1,method2,noise,sigma,clustering,criteria,rank,value
TCGA,DAE,Isomap,Normal,2.0,HC,ARI,2,0.02522764004710563
TCGA,DAE,Isomap,Normal,2.0,HC,ARI,5,0.04247767279524504
TCGA,DAE,Isomap,Normal,2.0,HC,ARI,10,0.0427668967651632
TCGA,DAE,Isomap,Normal,2.0,HC,MI,2,0.06161575961728812
TCGA,DAE,Isomap,Normal,2.0,HC,MI,5,0.04709409189299698
TCGA,DAE,Isomap,Normal,2.0,HC,MI,10,0.0978609025310526
TCGA,DAE,Isomap,Normal,2.0,HC,Fowlkes Mallows,2,0.3009357970891354
TCGA,DAE,Isomap,Normal,2.0,HC,Fowlkes Mallows,5,0.2714903165231259
TCGA,DAE,Isomap,Normal,2.0,HC,Fowlkes Mallows,10,0.26575663008650274
TCGA,DAE,Isomap,Normal,2.0,HC,V Measure,2,0.07387150943439197
TCGA,DAE,Isomap,Normal,2.0,HC,V Measure,5,0.0586517285837591
TCGA,DAE,Isomap,Normal,2.0,HC,V Measure,10,0.10884771457925907
TCGA,DAE,MDS,Laplace,0.5,K-Means,ARI,2,-0.0019273907706101386
TCGA,DAE,MDS,Laplace,0.5,K-Means,ARI,5,0.002981820864914623
TCGA,DAE,MDS,Laplace,0.5,K-Means,ARI,10,-0.0046310558587905745
TCGA,DAE,MDS,Laplace,0.5,K-Means,MI,2,-0.002032436027448045
TCGA,DAE,MDS,Laplace,0.5,K-Means,MI,5,0.00564193108740835
TCGA,DAE,MDS,Laplace,0.5,K-Means,MI,10,-0.0057835120197784
TCGA,DAE,MDS,Laplace,0.5,K-Means,Fowlkes Mallows,2,0.21083340827485936
TCGA,DAE,MDS,Laplace,0.5,K-Means,Fowlkes Mallows,5,0.21560089332126275
TCGA,DAE,MDS,Laplace,0.5,K-Means,Fowlkes Mallows,10,0.19738262209116728
TCGA,DAE,MDS,Laplace,0.5,K-Means,V Measure,2,0.009587266087808532
TCGA,DAE,MDS,Laplace,0.5,K-Means,V Measure,5,0.017198655531949325
TCGA,DAE,MDS,Laplace,0.5,K-Means,V Measure,10,0.005662557650522871
TCGA,DAE,MDS,Laplace,0.5,HC,ARI,2,0.001347674659096778
TCGA,DAE,MDS,Laplace,0.5,HC,ARI,5,0.008289505419613607
TCGA,DAE,MDS,Laplace,0.5,HC,ARI,10,-0.004855005767328229
TCGA,DAE,MDS,Laplace,0.5,HC,MI,2,0.003238224633552354
TCGA,DAE,MDS,Laplace,0.5,HC,MI,5,0.010550238077429044
TCGA,DAE,MDS,Laplace,0.5,HC,MI,10,-0.004064636844919506
TCGA,DAE,MDS,Laplace,0.5,HC,Fowlkes Mallows,2,0.22184732202448607
TCGA,DAE,MDS,Laplace,0.5,HC,Fowlkes Mallows,5,0.23042939740123194
TCGA,DAE,MDS,Laplace,0.5,HC,Fowlkes Mallows,10,0.2212006915265069
TCGA,DAE,MDS,Laplace,0.5,HC,V Measure,2,0.014996354643967237
TCGA,DAE,MDS,Laplace,0.5,HC,V Measure,5,0.02230228273054868
TCGA,DAE,MDS,Laplace,0.5,HC,V Measure,10,0.007842433895775219
TCGA,DAE,MDS,Laplace,1.0,K-Means,ARI,2,0.08945403474290621
TCGA,DAE,MDS,Laplace,1.0,K-Means,ARI,5,0.17946798664445354
TCGA,DAE,MDS,Laplace,1.0,K-Means,ARI,10,0.16431584343673838
TCGA,DAE,MDS,Laplace,1.0,K-Means,MI,2,0.1286444706744702
TCGA,DAE,MDS,Laplace,1.0,K-Means,MI,5,0.25786530338471825
TCGA,DAE,MDS,Laplace,1.0,K-Means,MI,10,0.25360185448360073
TCGA,DAE,MDS,Laplace,1.0,K-Means,Fowlkes Mallows,2,0.28804412629250714
TCGA,DAE,MDS,Laplace,1.0,K-Means,Fowlkes Mallows,5,0.3718592428496352
TCGA,DAE,MDS,Laplace,1.0,K-Means,Fowlkes Mallows,10,0.3442127016579403
TCGA,DAE,MDS,Laplace,1.0,K-Means,V Measure,2,0.13896149725803816
TCGA,DAE,MDS,Laplace,1.0,K-Means,V Measure,5,0.2669008775048955
TCGA,DAE,MDS,Laplace,1.0,K-Means,V Measure,10,0.2622979420790583
TCGA,DAE,MDS,Laplace,1.0,HC,ARI,2,0.10137671644360746
TCGA,DAE,MDS,Laplace,1.0,HC,ARI,5,0.08085235929361742
TCGA,DAE,MDS,Laplace,1.0,HC,ARI,10,0.08640094792180039
TCGA,DAE,MDS,Laplace,1.0,HC,MI,2,0.13207449504986274
TCGA,DAE,MDS,Laplace,1.0,HC,MI,5,0.1330895671653247
TCGA,DAE,MDS,Laplace,1.0,HC,MI,10,0.1733747098256261
TCGA,DAE,MDS,Laplace,1.0,HC,Fowlkes Mallows,2,0.2994829242426141
TCGA,DAE,MDS,Laplace,1.0,HC,Fowlkes Mallows,5,0.29296753949828064
TCGA,DAE,MDS,Laplace,1.0,HC,Fowlkes Mallows,10,0.3014474860533557
TCGA,DAE,MDS,Laplace,1.0,HC,V Measure,2,0.14231349374427266
TCGA,DAE,MDS,Laplace,1.0,HC,V Measure,5,0.14356866899759524
TCGA,DAE,MDS,Laplace,1.0,HC,V Measure,10,0.18333458528846447
TCGA,DAE,MDS,Laplace,2.0,K-Means,ARI,2,0.0036106098741306883
TCGA,DAE,MDS,Laplace,2.0,K-Means,ARI,5,0.011537592335274629
TCGA,DAE,MDS,Laplace,2.0,K-Means,ARI,10,0.013070122055023623
TCGA,DAE,MDS,Laplace,2.0,K-Means,MI,2,0.0035068157970631194
TCGA,DAE,MDS,Laplace,2.0,K-Means,MI,5,0.018053311137359262
TCGA,DAE,MDS,Laplace,2.0,K-Means,MI,10,0.014751627903352757
TCGA,DAE,MDS,Laplace,2.0,K-Means,Fowlkes Mallows,2,0.2234727513312994
TCGA,DAE,MDS,Laplace,2.0,K-Means,Fowlkes Mallows,5,0.24899160271123355
TCGA,DAE,MDS,Laplace,2.0,K-Means,Fowlkes Mallows,10,0.2351714833164729
TCGA,DAE,MDS,Laplace,2.0,K-Means,V Measure,2,0.015186731529480229
TCGA,DAE,MDS,Laplace,2.0,K-Means,V Measure,5,0.030031235121255582
TCGA,DAE,MDS,Laplace,2.0,K-Means,V Measure,10,0.026535325420961358
TCGA,DAE,MDS,Laplace,2.0,HC,ARI,2,-0.004611580327751247
TCGA,DAE,MDS,Laplace,2.0,HC,ARI,5,0.030088982731615532
TCGA,DAE,MDS,Laplace,2.0,HC,ARI,10,0.011365702875666793
TCGA,DAE,MDS,Laplace,2.0,HC,MI,2,-0.0043442854624642655
TCGA,DAE,MDS,Laplace,2.0,HC,MI,5,0.03103071134007428
TCGA,DAE,MDS,Laplace,2.0,HC,MI,10,0.0185852689689075
TCGA,DAE,MDS,Laplace,2.0,HC,Fowlkes Mallows,2,0.2337267808244569
TCGA,DAE,MDS,Laplace,2.0,HC,Fowlkes Mallows,5,0.2608624197970655
TCGA,DAE,MDS,Laplace,2.0,HC,Fowlkes Mallows,10,0.2398900609778751
TCGA,DAE,MDS,Laplace,2.0,HC,V Measure,2,0.00793649272113597
TCGA,DAE,MDS,Laplace,2.0,HC,V Measure,5,0.04272569351483512
TCGA,DAE,MDS,Laplace,2.0,HC,V Measure,10,0.030420905220866944
TCGA,DAE,MDS,Normal,0.0,K-Means,ARI,2,0.24222516609707634
TCGA,DAE,MDS,Normal,0.0,K-Means,ARI,5,0.45947290814885
TCGA,DAE,MDS,Normal,0.0,K-Means,ARI,10,0.36091846477762335
TCGA,DAE,MDS,Normal,0.0,K-Means,MI,2,0.3610062446010896
TCGA,DAE,MDS,Normal,0.0,K-Means,MI,5,0.5074565910218466
TCGA,DAE,MDS,Normal,0.0,K-Means,MI,10,0.427646612770885
TCGA,DAE,MDS,Normal,0.0,K-Means,Fowlkes Mallows,2,0.40139965469972105
TCGA,DAE,MDS,Normal,0.0,K-Means,Fowlkes Mallows,5,0.5806913609821527
TCGA,DAE,MDS,Normal,0.0,K-Means,Fowlkes Mallows,10,0.5164693380984199
TCGA,DAE,MDS,Normal,0.0,K-Means,V Measure,2,0.36839570964382734
TCGA,DAE,MDS,Normal,0.0,K-Means,V Measure,5,0.5133482066252724
TCGA,DAE,MDS,Normal,0.0,K-Means,V Measure,10,0.4346344804829722
TCGA,DAE,MDS,Normal,0.0,HC,ARI,2,0.13473540665499747
TCGA,DAE,MDS,Normal,0.0,HC,ARI,5,0.2166162060575144
TCGA,DAE,MDS,Normal,0.0,HC,ARI,10,0.1928083139769763
TCGA,DAE,MDS,Normal,0.0,HC,MI,2,0.2527566023645024
TCGA,DAE,MDS,Normal,0.0,HC,MI,5,0.33154122673366865
TCGA,DAE,MDS,Normal,0.0,HC,MI,10,0.2938499165560061
TCGA,DAE,MDS,Normal,0.0,HC,Fowlkes Mallows,2,0.3337762883850222
TCGA,DAE,MDS,Normal,0.0,HC,Fowlkes Mallows,5,0.3958943427423883
TCGA,DAE,MDS,Normal,0.0,HC,Fowlkes Mallows,10,0.3924909992259501
TCGA,DAE,MDS,Normal,0.0,HC,V Measure,2,0.26172932527735115
TCGA,DAE,MDS,Normal,0.0,HC,V Measure,5,0.3395294235288416
TCGA,DAE,MDS,Normal,0.0,HC,V Measure,10,0.3025923404324221
TCGA,DAE,MDS,Normal,0.5,K-Means,ARI,2,0.0008275973104053852
TCGA,DAE,MDS,Normal,0.5,K-Means,ARI,5,0.002208821192058168
TCGA,DAE,MDS,Normal,0.5,K-Means,ARI,10,-6.871983142334956e-05
TCGA,DAE,MDS,Normal,0.5,K-Means,MI,2,0.002784779378430269
TCGA,DAE,MDS,Normal,0.5,K-Means,MI,5,0.0009330958137915293
TCGA,DAE,MDS,Normal,0.5,K-Means,MI,10,0.001557981235264501
TCGA,DAE,MDS,Normal,0.5,K-Means,Fowlkes Mallows,2,0.2062984643157424
TCGA,DAE,MDS,Normal,0.5,K-Means,Fowlkes Mallows,5,0.21441971797170745
TCGA,DAE,MDS,Normal,0.5,K-Means,Fowlkes Mallows,10,0.20716696112126026
TCGA,DAE,MDS,Normal,0.5,K-Means,V Measure,2,0.014227292875571309
TCGA,DAE,MDS,Normal,0.5,K-Means,V Measure,5,0.012535062099275048
TCGA,DAE,MDS,Normal,0.5,K-Means,V Measure,10,0.013051642945953791
TCGA,DAE,MDS,Normal,0.5,HC,ARI,2,0.0019185590448895686
TCGA,DAE,MDS,Normal,0.5,HC,ARI,5,-0.0018505837294339586
TCGA,DAE,MDS,Normal,0.5,HC,ARI,10,-0.0019875621805694973
TCGA,DAE,MDS,Normal,0.5,HC,MI,2,-0.003074287400449285
TCGA,DAE,MDS,Normal,0.5,HC,MI,5,0.00024914701151001957
TCGA,DAE,MDS,Normal,0.5,HC,MI,10,-0.003542904741259185
TCGA,DAE,MDS,Normal,0.5,HC,Fowlkes Mallows,2,0.2291099599709782
TCGA,DAE,MDS,Normal,0.5,HC,Fowlkes Mallows,5,0.21588130295959584
TCGA,DAE,MDS,Normal,0.5,HC,Fowlkes Mallows,10,0.22312032886327876
TCGA,DAE,MDS,Normal,0.5,HC,V Measure,2,0.008861940437655345
TCGA,DAE,MDS,Normal,0.5,HC,V Measure,5,0.01197805791046475
TCGA,DAE,MDS,Normal,0.5,HC,V Measure,10,0.008379150750959708
TCGA,DAE,MDS,Normal,1.0,K-Means,ARI,2,0.20071532977691264
TCGA,DAE,MDS,Normal,1.0,K-Means,ARI,5,0.24836362105032095
TCGA,DAE,MDS,Normal,1.0,K-Means,ARI,10,0.18814669425213412
TCGA,DAE,MDS,Normal,1.0,K-Means,MI,2,0.29545521796843965
TCGA,DAE,MDS,Normal,1.0,K-Means,MI,5,0.34341350850858937
TCGA,DAE,MDS,Normal,1.0,K-Means,MI,10,0.3333425304706175
TCGA,DAE,MDS,Normal,1.0,K-Means,Fowlkes Mallows,2,0.3761239672932625
TCGA,DAE,MDS,Normal,1.0,K-Means,Fowlkes Mallows,5,0.4209770642333242
TCGA,DAE,MDS,Normal,1.0,K-Means,Fowlkes Mallows,10,0.3960409277896063
TCGA,DAE,MDS,Normal,1.0,K-Means,V Measure,2,0.3037385359874206
TCGA,DAE,MDS,Normal,1.0,K-Means,V Measure,5,0.3513077446319765
TCGA,DAE,MDS,Normal,1.0,K-Means,V Measure,10,0.34171960746488866
TCGA,DAE,MDS,Normal,1.0,HC,ARI,2,0.1521331108567144
TCGA,DAE,MDS,Normal,1.0,HC,ARI,5,0.22179417151556505
TCGA,DAE,MDS,Normal,1.0,HC,ARI,10,0.16155774176136345
TCGA,DAE,MDS,Normal,1.0,HC,MI,2,0.2437026970189093
TCGA,DAE,MDS,Normal,1.0,HC,MI,5,0.2657024815291837
TCGA,DAE,MDS,Normal,1.0,HC,MI,10,0.26211981726452793
TCGA,DAE,MDS,Normal,1.0,HC,Fowlkes Mallows,2,0.34077563167800073
TCGA,DAE,MDS,Normal,1.0,HC,Fowlkes Mallows,5,0.4046431799861834
TCGA,DAE,MDS,Normal,1.0,HC,Fowlkes Mallows,10,0.3861149998824299
TCGA,DAE,MDS,Normal,1.0,HC,V Measure,2,0.2526813137799315
TCGA,DAE,MDS,Normal,1.0,HC,V Measure,5,0.2746651568886339
TCGA,DAE,MDS,Normal,1.0,HC,V Measure,10,0.2715899831987985
TCGA,DAE,MDS,Normal,2.0,K-Means,ARI,2,0.003520457719894511
TCGA,DAE,MDS,Normal,2.0,K-Means,ARI,5,0.06013877379105316
TCGA,DAE,MDS,Normal,2.0,K-Means,ARI,10,0.11453266400227267
TCGA,DAE,MDS,Normal,2.0,K-Means,MI,2,0.002167315162410209
TCGA,DAE,MDS,Normal,2.0,K-Means,MI,5,0.0723388898497832
TCGA,DAE,MDS,Normal,2.0,K-Means,MI,10,0.12153466826809195
TCGA,DAE,MDS,Normal,2.0,K-Means,Fowlkes Mallows,2,0.2291482087675576
TCGA,DAE,MDS,Normal,2.0,K-Means,Fowlkes Mallows,5,0.2757039558162025
TCGA,DAE,MDS,Normal,2.0,K-Means,Fowlkes Mallows,10,0.31220550206483444
TCGA,DAE,MDS,Normal,2.0,K-Means,V Measure,2,0.014051768703598805
TCGA,DAE,MDS,Normal,2.0,K-Means,V Measure,5,0.08343846553711404
TCGA,DAE,MDS,Normal,2.0,K-Means,V Measure,10,0.1319832761815014
TCGA,DAE,MDS,Normal,2.0,HC,ARI,2,0.014382726869841666
TCGA,DAE,MDS,Normal,2.0,HC,ARI,5,0.03578593986012379
TCGA,DAE,MDS,Normal,2.0,HC,ARI,10,0.060170127064711865
TCGA,DAE,MDS,Normal,2.0,HC,MI,2,0.015911088008942368
TCGA,DAE,MDS,Normal,2.0,HC,MI,5,0.031819016876897824
TCGA,DAE,MDS,Normal,2.0,HC,MI,10,0.08160241660223133
TCGA,DAE,MDS,Normal,2.0,HC,Fowlkes Mallows,2,0.2549638226226464
TCGA,DAE,MDS,Normal,2.0,HC,Fowlkes Mallows,5,0.2557179104536076
TCGA,DAE,MDS,Normal,2.0,HC,Fowlkes Mallows,10,0.2707386517732318
TCGA,DAE,MDS,Normal,2.0,HC,V Measure,2,0.02793568142509344
TCGA,DAE,MDS,Normal,2.0,HC,V Measure,5,0.043340630054955566
TCGA,DAE,MDS,Normal,2.0,HC,V Measure,10,0.09256926809595177
TCGA,DAE,NMDS,Laplace,0.5,K-Means,ARI,2,9.927818263500936e-05
TCGA,DAE,NMDS,Laplace,0.5,K-Means,ARI,5,0.003047508444505557
TCGA,DAE,NMDS,Laplace,0.5,K-Means,ARI,10,-0.0030380035733135148
TCGA,DAE,NMDS,Laplace,0.5,K-Means,MI,2,0.001979908106125643
TCGA,DAE,NMDS,Laplace,0.5,K-Means,MI,5,0.004335218660624133
TCGA,DAE,NMDS,Laplace,0.5,K-Means,MI,10,-0.0036738218873275117
TCGA,DAE,NMDS,Laplace,0.5,K-Means,Fowlkes Mallows,2,0.21495505181016475
TCGA,DAE,NMDS,Laplace,0.5,K-Means,Fowlkes Mallows,5,0.21574475893821507
TCGA,DAE,NMDS,Laplace,0.5,K-Means,Fowlkes Mallows,10,0.1992560466397192
TCGA,DAE,NMDS,Laplace,0.5,K-Means,V Measure,2,0.013600859478497509
TCGA,DAE,NMDS,Laplace,0.5,K-Means,V Measure,5,0.015909082194722483
TCGA,DAE,NMDS,Laplace,0.5,K-Means,V Measure,10,0.00776033719805564
TCGA,DAE,NMDS,Laplace,0.5,HC,ARI,2,0.00015758832475066517
TCGA,DAE,NMDS,Laplace,0.5,HC,ARI,5,0.0018273377661529426
TCGA,DAE,NMDS,Laplace,0.5,HC,ARI,10,0.009040902841004552
TCGA,DAE,NMDS,Laplace,0.5,HC,MI,2,-0.0015261967135132913
TCGA,DAE,NMDS,Laplace,0.5,HC,MI,5,0.00406770165274646
TCGA,DAE,NMDS,Laplace,0.5,HC,MI,10,0.00603738986389263
TCGA,DAE,NMDS,Laplace,0.5,HC,Fowlkes Mallows,2,0.22340766007947807
TCGA,DAE,NMDS,Laplace,0.5,HC,Fowlkes Mallows,5,0.22187458339839455
TCGA,DAE,NMDS,Laplace,0.5,HC,Fowlkes Mallows,10,0.22287486357827546
TCGA,DAE,NMDS,Laplace,0.5,HC,V Measure,2,0.01034249460020897
TCGA,DAE,NMDS,Laplace,0.5,HC,V Measure,5,0.01581420990885916
TCGA,DAE,NMDS,Laplace,0.5,HC,V Measure,10,0.017650984006693668
TCGA,DAE,NMDS,Laplace,1.0,K-Means,ARI,2,0.0016946748484179038
TCGA,DAE,NMDS,Laplace,1.0,K-Means,ARI,5,-0.003310776599528209
TCGA,DAE,NMDS,Laplace,1.0,K-Means,ARI,10,0.004487741803833494
TCGA,DAE,NMDS,Laplace,1.0,K-Means,MI,2,0.005020193783910293
TCGA,DAE,NMDS,Laplace,1.0,K-Means,MI,5,-0.004046253176856637
TCGA,DAE,NMDS,Laplace,1.0,K-Means,MI,10,0.0016947441812505373
TCGA,DAE,NMDS,Laplace,1.0,K-Means,Fowlkes Mallows,2,0.22221245233728626
TCGA,DAE,NMDS,Laplace,1.0,K-Means,Fowlkes Mallows,5,0.2310598113043144
TCGA,DAE,NMDS,Laplace,1.0,K-Means,Fowlkes Mallows,10,0.21744518844599334
TCGA,DAE,NMDS,Laplace,1.0,K-Means,V Measure,2,0.016867379895146882
TCGA,DAE,NMDS,Laplace,1.0,K-Means,V Measure,5,0.008220535284023474
TCGA,DAE,NMDS,Laplace,1.0,K-Means,V Measure,10,0.013308037070977564
TCGA,DAE,NMDS,Laplace,1.0,HC,ARI,2,0.007088075540261698
TCGA,DAE,NMDS,Laplace,1.0,HC,ARI,5,-0.0002465219181283131
TCGA,DAE,NMDS,Laplace,1.0,HC,ARI,10,0.0010370663704223962
TCGA,DAE,NMDS,Laplace,1.0,HC,MI,2,0.012733784959631518
TCGA,DAE,NMDS,Laplace,1.0,HC,MI,5,-0.0021709075999842248
TCGA,DAE,NMDS,Laplace,1.0,HC,MI,10,0.0054299081436760925
TCGA,DAE,NMDS,Laplace,1.0,HC,Fowlkes Mallows,2,0.2400925909130183
TCGA,DAE,NMDS,Laplace,1.0,HC,Fowlkes Mallows,5,0.2399837469057261
TCGA,DAE,NMDS,Laplace,1.0,HC,Fowlkes Mallows,10,0.223636369140818
TCGA,DAE,NMDS,Laplace,1.0,HC,V Measure,2,0.024640694139022555
TCGA,DAE,NMDS,Laplace,1.0,HC,V Measure,5,0.010173301363488443
TCGA,DAE,NMDS,Laplace,1.0,HC,V Measure,10,0.017165033698906602
TCGA,DAE,NMDS,Laplace,2.0,K-Means,ARI,2,0.000923887304414914
TCGA,DAE,NMDS,Laplace,2.0,K-Means,ARI,5,-0.0013276835156118894
TCGA,DAE,NMDS,Laplace,2.0,K-Means,ARI,10,-0.003273730642199277
TCGA,DAE,NMDS,Laplace,2.0,K-Means,MI,2,0.0013521236642220725
TCGA,DAE,NMDS,Laplace,2.0,K-Means,MI,5,-0.0002558484261083108
TCGA,DAE,NMDS,Laplace,2.0,K-Means,MI,10,0.00010461857672078531
TCGA,DAE,NMDS,Laplace,2.0,K-Means,Fowlkes Mallows,2,0.2237077217440544
TCGA,DAE,NMDS,Laplace,2.0,K-Means,Fowlkes Mallows,5,0.2388231340960436
TCGA,DAE,NMDS,Laplace,2.0,K-Means,Fowlkes Mallows,10,0.22277134239329208
TCGA,DAE,NMDS,Laplace,2.0,K-Means,V Measure,2,0.013103128705725331
TCGA,DAE,NMDS,Laplace,2.0,K-Means,V Measure,5,0.011941470850389126
TCGA,DAE,NMDS,Laplace,2.0,K-Means,V Measure,10,0.012071269635891163
TCGA,DAE,NMDS,Laplace,2.0,HC,ARI,2,0.0016179792577996613
TCGA,DAE,NMDS,Laplace,2.0,HC,ARI,5,-0.011123351897897113
TCGA,DAE,NMDS,Laplace,2.0,HC,ARI,10,-0.0010446710334684561
TCGA,DAE,NMDS,Laplace,2.0,HC,MI,2,-0.0009176311241785033
TCGA,DAE,NMDS,Laplace,2.0,HC,MI,5,0.003074733040028213
TCGA,DAE,NMDS,Laplace,2.0,HC,MI,10,-0.0018363675407227047
TCGA,DAE,NMDS,Laplace,2.0,HC,Fowlkes Mallows,2,0.22526633701630144
TCGA,DAE,NMDS,Laplace,2.0,HC,Fowlkes Mallows,5,0.2471558422955898
TCGA,DAE,NMDS,Laplace,2.0,HC,Fowlkes Mallows,10,0.22180432232555689
TCGA,DAE,NMDS,Laplace,2.0,HC,V Measure,2,0.01102249156000838
TCGA,DAE,NMDS,Laplace,2.0,HC,V Measure,5,0.015444669262631378
TCGA,DAE,NMDS,Laplace,2.0,HC,V Measure,10,0.01006515327012405
TCGA,DAE,NMDS,Normal,0.0,K-Means,ARI,2,-0.002562189851515527
TCGA,DAE,NMDS,Normal,0.0,K-Means,ARI,5,-0.0004483561905028253
TCGA,DAE,NMDS,Normal,0.0,K-Means,ARI,10,0.0008686572891922156
TCGA,DAE,NMDS,Normal,0.0,K-Means,MI,2,-0.003430585131655001
TCGA,DAE,NMDS,Normal,0.0,K-Means,MI,5,0.0007522950566715402
TCGA,DAE,NMDS,Normal,0.0,K-Means,MI,10,-0.0017124926216695493
TCGA,DAE,NMDS,Normal,0.0,K-Means,Fowlkes Mallows,2,0.20708431057817464
TCGA,DAE,NMDS,Normal,0.0,K-Means,Fowlkes Mallows,5,0.2180815842350796
TCGA,DAE,NMDS,Normal,0.0,K-Means,Fowlkes Mallows,10,0.23296463920741595
TCGA,DAE,NMDS,Normal,0.0,K-Means,V Measure,2,0.008157765257717428
TCGA,DAE,NMDS,Normal,0.0,K-Means,V Measure,5,0.012635228065666537
TCGA,DAE,NMDS,Normal,0.0,K-Means,V Measure,10,0.010376907776595449
TCGA,DAE,NMDS,Normal,0.0,HC,ARI,2,-0.0064305162830317255
TCGA,DAE,NMDS,Normal,0.0,HC,ARI,5,-0.0042796718022226335
TCGA,DAE,NMDS,Normal,0.0,HC,ARI,10,-0.0021266695911996507
TCGA,DAE,NMDS,Normal,0.0,HC,MI,2,-0.0036793819427693828
TCGA,DAE,NMDS,Normal,0.0,HC,MI,5,-0.0010514817630027547
TCGA,DAE,NMDS,Normal,0.0,HC,MI,10,-0.003952305835449064
TCGA,DAE,NMDS,Normal,0.0,HC,Fowlkes Mallows,2,0.22876331713967224
TCGA,DAE,NMDS,Normal,0.0,HC,Fowlkes Mallows,5,0.2278034465605296
TCGA,DAE,NMDS,Normal,0.0,HC,Fowlkes Mallows,10,0.23810442724251146
TCGA,DAE,NMDS,Normal,0.0,HC,V Measure,2,0.008489894678518023
TCGA,DAE,NMDS,Normal,0.0,HC,V Measure,5,0.010999448739833906
TCGA,DAE,NMDS,Normal,0.0,HC,V Measure,10,0.008389815705755477
TCGA,DAE,NMDS,Normal,0.5,K-Means,ARI,2,-0.0038754374698142906
TCGA,DAE,NMDS,Normal,0.5,K-Means,ARI,5,-0.000745654206350499
TCGA,DAE,NMDS,Normal,0.5,K-Means,ARI,10,-0.0038180921493882742
TCGA,DAE,NMDS,Normal,0.5,K-Means,MI,2,-0.003784577246396696
TCGA,DAE,NMDS,Normal,0.5,K-Means,MI,5,0.0005894304406829878
TCGA,DAE,NMDS,Normal,0.5,K-Means,MI,10,-0.004226183357825165
TCGA,DAE,NMDS,Normal,0.5,K-Means,Fowlkes Mallows,2,0.20522512611458385
TCGA,DAE,NMDS,Normal,0.5,K-Means,Fowlkes Mallows,5,0.21232527341072605
TCGA,DAE,NMDS,Normal,0.5,K-Means,Fowlkes Mallows,10,0.2049033855438504
TCGA,DAE,NMDS,Normal,0.5,K-Means,V Measure,2,0.007786225109622411
TCGA,DAE,NMDS,Normal,0.5,K-Means,V Measure,5,0.012199910207103565
TCGA,DAE,NMDS,Normal,0.5,K-Means,V Measure,10,0.007350148076269249
TCGA,DAE,NMDS,Normal,0.5,HC,ARI,2,-0.0022462214994159323
TCGA,DAE,NMDS,Normal,0.5,HC,ARI,5,-0.001266117661030466
TCGA,DAE,NMDS,Normal,0.5,HC,ARI,10,0.0042682921120758815
TCGA,DAE,NMDS,Normal,0.5,HC,MI,2,-0.002571176506889501
TCGA,DAE,NMDS,Normal,0.5,HC,MI,5,-0.002255906935105295
TCGA,DAE,NMDS,Normal,0.5,HC,MI,10,0.0025840488585258514
TCGA,DAE,NMDS,Normal,0.5,HC,Fowlkes Mallows,2,0.2268335241259125
TCGA,DAE,NMDS,Normal,0.5,HC,Fowlkes Mallows,5,0.2166232457099487
TCGA,DAE,NMDS,Normal,0.5,HC,Fowlkes Mallows,10,0.2150006167128438
TCGA,DAE,NMDS,Normal,0.5,HC,V Measure,2,0.009387742052469577
TCGA,DAE,NMDS,Normal,0.5,HC,V Measure,5,0.009511099987434357
TCGA,DAE,NMDS,Normal,0.5,HC,V Measure,10,0.014162084847605625
TCGA,DAE,NMDS,Normal,1.0,K-Means,ARI,2,-0.0024017246472779674
TCGA,DAE,NMDS,Normal,1.0,K-Means,ARI,5,0.0023404730952440184
TCGA,DAE,NMDS,Normal,1.0,K-Means,ARI,10,0.002850434725195513
TCGA,DAE,NMDS,Normal,1.0,K-Means,MI,2,-0.002018414282857088
TCGA,DAE,NMDS,Normal,1.0,K-Means,MI,5,0.002012536162741748
TCGA,DAE,NMDS,Normal,1.0,K-Means,MI,10,0.002988228530823457
TCGA,DAE,NMDS,Normal,1.0,K-Means,Fowlkes Mallows,2,0.2187296889684497
TCGA,DAE,NMDS,Normal,1.0,K-Means,Fowlkes Mallows,5,0.2291018287638991
TCGA,DAE,NMDS,Normal,1.0,K-Means,Fowlkes Mallows,10,0.2493746991839109
TCGA,DAE,NMDS,Normal,1.0,K-Means,V Measure,2,0.00980654417781495
TCGA,DAE,NMDS,Normal,1.0,K-Means,V Measure,5,0.014001444943056413
TCGA,DAE,NMDS,Normal,1.0,K-Means,V Measure,10,0.015418034690406875
TCGA,DAE,NMDS,Normal,1.0,HC,ARI,2,0.002499467372263734
TCGA,DAE,NMDS,Normal,1.0,HC,ARI,5,0.00019135791071547576
TCGA,DAE,NMDS,Normal,1.0,HC,ARI,10,0.0020065663683770233
TCGA,DAE,NMDS,Normal,1.0,HC,MI,2,0.0024502242131017303
TCGA,DAE,NMDS,Normal,1.0,HC,MI,5,-0.0036378906407540327
TCGA,DAE,NMDS,Normal,1.0,HC,MI,10,-0.002263415157646282
TCGA,DAE,NMDS,Normal,1.0,HC,Fowlkes Mallows,2,0.21990915294417948
TCGA,DAE,NMDS,Normal,1.0,HC,Fowlkes Mallows,5,0.23677576095642505
TCGA,DAE,NMDS,Normal,1.0,HC,Fowlkes Mallows,10,0.2632253467228849
TCGA,DAE,NMDS,Normal,1.0,HC,V Measure,2,0.014232496980224819
TCGA,DAE,NMDS,Normal,1.0,HC,V Measure,5,0.00870245845291522
TCGA,DAE,NMDS,Normal,1.0,HC,V Measure,10,0.010544469104791482
TCGA,DAE,NMDS,Normal,2.0,K-Means,ARI,2,-0.002035889856055095
